1,96,68,55,74
2,100,64,52,73
3,96,68,50,74
4,96,68,50,74
5,95,71,50,75
6,95,71,50,75
7,96,68,50,74
8,98,68,55,75
9,100,71,62,78
10,102,68,52,76
11,102,73,45,78
12,98,73,48,77
13,100,71,52,77
14,100,75,45,79
15,98,75,45,78
16,96,77,43,78
17,98,75,50,79
18,98,75,45,78
19,102,73,45,78
20,104,75,48,80
21,104,75,57,81
22,104,71,55,79
23,104,75,48,80
24,104,71,50,78
25,102,73,50,79
26,98,75,45,78
27,98,75,45,78
28,98,75,50,79
29,102,73,59,80
30,105,68,52,77
31,104,71,45,77
32,102,77,38,80
33,100,75,40,78
34,102,73,43,78
35,104,71,45,77
36,107,71,45,78
37,107,71,45,78
38,105,68,52,77
39,105,71,59,79
40,102,73,50,79
41,98,73,48,77
42,98,73,48,77
43,102,73,45,78
44,104,71,45,77
45,100,71,52,77
46,96,68,50,74
47,96,71,48,75
48,100,66,50,74
49,100,71,48,77
50,98,75,45,78
51,98,73,48,77
52,98,75,45,78
53,100,75,45,79
54,104,75,38,79
55,102,73,40,77
56,104,75,48,80
57,107,75,55,82
58,112,77,52,84
59,111,75,55,83
60,111,75,50,82
61,109,77,45,82
62,109,75,45,81
63,109,75,45,81
64,111,77,40,82
65,109,77,40,82
66,105,81,38,83
67,104,79,45,82
68,105,73,43,79
69,105,73,43,79
70,104,75,43,80
71,102,77,48,81
72,102,77,43,80
73,102,77,43,80
74,105,73,43,79
75,105,73,43,79
76,105,73,43,79
77,107,71,45,78
78,105,68,52,77
79,104,68,62,78
80,98,75,50,79
81,98,73,48,77
82,104,66,50,75
83,100,66,50,74
84,100,71,48,77
85,102,68,48,75
86,105,68,48,76
87,104,71,45,77
88,104,75,43,80
89,102,77,43,80
90,102,77,43,80
91,105,77,40,81
92,109,77,40,82
93,105,77,45,81
94,105,81,48,84
95,105,77,55,82
96,105,77,50,82
97,107,75,45,81
98,111,79,43,84
99,109,77,45,82
100,111,75,50,82
101,105,77,55,82
102,104,71,50,78
103,104,75,45,80
104,104,75,38,79
105,105,73,40,78
106,105,71,40,77
107,102,73,43,78
108,98,73,43,77
109,100,75,45,79
110,105,73,43,79
111,104,71,50,78
112,104,71,45,77
113,104,71,45,77
114,105,73,43,79
115,105,73,43,79
116,105,73,43,79
117,107,71,45,78
118,107,73,43,79
119,105,73,43,79
120,104,71,50,78
121,104,75,57,81
122,104,75,57,81
123,104,75,57,81
124,104,71,50,78
125,107,71,45,78
126,107,73,43,79
127,107,68,48,77
128,105,71,40,77
129,100,71,38,75
130,96,73,43,76
131,98,73,48,77
132,100,75,45,79
133,100,75,45,79
134,104,75,45,80
135,104,75,45,80
136,107,71,45,78
137,107,73,43,79
138,109,75,40,81
139,107,75,45,81
140,107,79,50,84
141,111,73,57,82
142,111,73,52,81
143,109,75,45,81
144,105,81,38,83
145,109,77,40,82
146,109,75,40,81
147,109,71,45,79
148,105,71,40,77
149,104,71,40,77
150,102,73,40,77
151,104,71,45,77
152,104,71,45,77
153,104,71,45,77
154,104,71,45,77
155,102,68,48,75
156,104,66,50,75
157,100,66,50,74
158,100,66,50,74
159,100,66,50,74
160,98,73,48,77
161,98,73,48,77
162,100,71,48,77
163,102,68,48,75
164,105,66,45,75
165,105,66,45,75
166,105,66,45,75
167,104,71,45,77
168,102,73,40,77
169,102,73,40,77
170,105,73,40,78
171,105,73,43,79
172,105,73,43,79
173,107,75,45,81
174,107,79,50,84
175,107,75,55,82
176,109,71,50,79
177,109,71,45,79
178,109,71,45,79
179,107,71,45,78
180,107,71,45,78
181,104,71,45,77
182,102,73,43,78
183,102,68,38,74
184,104,68,38,75
185,100,71,43,76
186,98,64,48,72
187,98,68,50,74
188,96,71,45,75
189,95,71,40,74
190,95,68,45,73
191,96,71,48,75
192,100,71,43,76
193,98,68,45,74
194,95,68,45,73
195,96,68,50,74
196,95,68,45,73
197,95,68,43,73
198,98,68,45,74
199,98,68,50,74
200,98,73,43,77
201,98,68,40,73
202,95,73,38,75
203,96,71,45,75
204,100,66,45,73
205,98,68,50,74
206,96,71,45,75
207,96,71,45,75
208,96,75,35,76
209,100,71,38,75
210,102,73,40,77
211,104,71,45,77
212,109,66,50,77
213,107,68,52,77
214,107,71,45,78
215,105,68,48,76
216,102,68,43,75
217,102,68,43,75
218,104,71,40,77
219,100,66,50,74
220,95,68,45,73
221,95,68,43,73
222,98,68,45,74
223,96,66,52,73
224,95,68,45,73
225,98,64,48,72
226,102,64,43,72
227,100,62,45,71
228,98,62,50,71
229,100,62,55,72
230,100,66,45,73
231,98,68,40,73
232,98,68,40,73
233,96,71,45,75
234,98,73,43,77
235,104,66,45,74
236,107,64,48,75
237,104,66,50,75
238,102,64,52,73
239,98,68,50,74
240,98,68,45,74
241,98,68,40,73
242,98,68,40,73
243,100,66,45,73
244,102,73,43,78
245,102,73,45,78
246,100,71,48,77
247,102,68,48,75
248,105,68,43,76
249,104,66,45,74
250,104,66,45,74
251,100,71,48,77
252,100,71,43,76
253,100,71,43,76
254,102,64,43,72
255,98,68,40,73
256,98,62,50,71
257,95,66,52,73
258,95,66,48,72
259,93,66,43,71
260,91,66,45,71
261,93,66,43,71
262,96,66,43,72
263,93,68,43,72
264,93,68,48,73
265,93,68,50,73
266,95,66,48,72
267,96,66,43,72
268,98,68,45,74
269,96,68,50,74
270,96,66,52,73
271,98,62,55,71
272,98,62,55,71
273,100,62,55,72
274,102,64,52,73
275,98,68,50,74
276,95,68,43,73
277,96,66,32,71
278,96,75,30,76
279,98,68,40,73
280,98,64,48,72
281,96,66,52,73
282,95,68,45,73
283,95,68,43,73
284,95,68,45,73
285,96,68,50,74
286,100,64,52,73
287,100,64,52,73
288,98,68,45,74
289,98,68,40,73
290,100,66,45,73
291,98,68,50,74
292,96,66,48,72
293,95,68,45,73
294,98,64,43,71
295,96,66,43,72
296,93,66,43,71
297,95,64,45,71
298,98,59,48,69
