1,73,50,48,56
2,75,52,45,58
3,73,52,45,57
4,73,52,45,57
5,75,52,45,58
6,75,52,40,57
7,75,52,35,56
8,75,48,43,55
9,77,48,48,56
10,77,50,40,56
11,75,52,35,56
12,71,55,35,57
13,73,55,35,58
14,73,55,38,58
15,75,52,45,58
16,73,55,43,59
17,77,50,45,57
18,81,50,40,58
19,81,50,40,58
20,79,52,38,58
21,77,50,45,57
22,75,52,40,57
23,71,52,35,55
24,71,55,30,56
25,71,52,32,55
26,68,52,32,54
27,71,52,35,55
28,73,55,35,58
29,75,57,38,60
30,77,59,35,61
31,79,57,40,61
32,79,52,38,58
33,77,50,40,56
34,73,55,38,58
35,77,50,40,56
36,81,50,35,57
37,73,55,35,58
38,68,57,32,57
39,75,57,38,60
40,83,55,30,60
41,83,52,32,58
42,77,59,35,61
43,87,55,45,63
44,93,52,40,62
45,91,52,40,62
46,89,52,35,61
47,89,50,38,60
48,85,55,35,61
49,85,52,38,60
50,85,55,35,61
51,81,55,40,61
52,77,59,40,62
53,81,55,40,61
54,83,62,40,65
55,89,59,50,66
56,91,59,40,66
57,89,57,38,64
58,89,50,38,60
59,87,55,35,62
60,89,52,35,61
61,87,55,35,62
62,83,57,30,61
63,83,57,30,61
64,83,57,30,61
65,85,57,32,62
66,93,52,35,62
67,85,55,40,62
68,77,55,43,60
69,77,55,43,60
70,79,52,43,59
71,77,55,43,60
72,75,52,40,57
73,71,52,35,55
74,68,50,38,54
75,73,50,38,55
76,71,52,35,55
77,71,52,35,55
78,71,55,35,57
79,71,52,35,55
80,73,50,38,55
81,75,48,43,55
82,79,48,43,56
83,77,48,48,56
84,73,50,43,56
85,73,50,38,55
86,71,55,35,57
87,71,55,35,57
88,71,55,35,57
89,71,52,35,55
90,68,52,38,55
91,75,52,40,57
92,79,52,38,58
93,83,52,38,59
94,85,52,38,60
95,83,52,38,59
96,79,52,38,58
97,79,52,43,59
98,79,52,38,58
99,79,52,38,58
100,81,50,40,58
101,81,50,45,58
102,79,57,35,61
103,85,57,32,62
104,96,57,30,65
105,95,55,38,65
106,93,52,40,62
107,93,52,40,62
108,93,52,40,62
109,93,52,40,62
110,95,52,35,62
111,89,52,30,60
112,83,55,30,60
113,83,55,30,60
114,85,55,35,61
115,85,55,45,62
116,87,55,40,62
117,81,55,35,60
118,79,52,38,58
119,79,52,43,59
120,79,52,38,58
121,77,55,32,58
122,75,52,30,56
123,73,50,32,54
124,71,52,32,55
125,71,52,35,55
126,73,50,38,55
127,68,50,38,54
128,68,48,40,53
129,68,48,40,53
130,68,50,38,54
131,73,50,38,55
132,75,52,35,56
133,71,52,35,55
134,71,52,35,55
135,73,50,38,55
136,71,52,40,56
137,73,52,45,57
138,68,52,40,55
139,71,50,43,55
140,73,45,40,52
141,73,43,43,51
142,68,50,32,53
143,73,50,32,54
144,77,45,35,53
145,68,50,32,53
146,64,52,32,53
147,77,50,35,56
148,85,52,32,59
149,79,52,32,57
150,75,57,32,59
151,79,52,38,58
152,85,55,35,61
153,85,55,40,62
154,85,55,45,62
155,77,55,57,61
156,73,52,50,58
157,71,52,40,56
158,73,55,38,58
159,79,52,43,59
160,85,52,43,60
161,85,55,40,62
162,87,55,35,62
163,87,55,30,61
164,89,48,35,58
165,83,52,32,58
166,79,52,32,57
167,75,52,35,56
168,73,50,38,55
169,73,50,43,56
170,73,50,38,55
171,68,50,32,53
172,66,48,35,51
173,66,48,35,51
174,66,48,35,51
175,71,48,40,53
176,71,52,35,55
177,73,50,43,56
178,71,52,35,55
179,75,48,32,54
180,77,50,30,55
181,81,50,35,57
182,85,52,32,59
183,81,50,40,58
184,73,55,35,58
185,71,52,35,55
186,71,52,35,55
187,75,52,40,57
188,77,50,35,56
189,77,55,32,58
190,73,59,30,59
191,81,55,35,60
192,85,57,32,62
193,95,55,38,65
194,98,57,35,66
195,93,57,35,65
196,93,52,40,62
197,89,57,38,64
198,87,55,35,62
199,81,55,32,60
200,75,52,35,56
201,71,52,35,55
202,73,50,32,54
203,73,50,32,54
204,73,50,32,54
205,71,48,35,53
206,66,50,35,53
207,68,50,32,53
208,71,52,35,55
209,75,52,40,57
210,79,52,38,58
211,79,52,43,59
212,79,52,38,58
213,77,55,38,59
214,73,55,35,58
215,71,52,35,55
216,68,50,38,54
217,68,50,38,54
218,68,50,38,54
219,68,50,38,54
220,73,50,32,54
221,73,50,32,54
222,75,52,35,56
223,77,50,40,56
224,83,52,43,60
225,85,52,48,61
226,87,55,40,62
227,91,55,38,63
228,96,57,35,66
229,93,57,35,65
230,95,55,38,65
231,93,52,40,62
232,93,52,35,62
233,85,55,35,61
234,79,52,38,58
235,77,50,40,56
236,75,52,35,56
237,77,50,35,56
238,81,48,38,56
239,75,48,38,54
240,68,52,40,55
241,68,52,45,55
242,71,50,43,55
243,68,52,38,55
244,68,52,40,55
245,73,52,45,57
246,71,52,35,55
247,73,50,32,54
248,71,52,35,55
249,73,50,48,56
250,75,52,40,57
251,75,52,35,56
252,73,55,30,57
253,71,52,32,55
254,68,52,38,55
255,71,50,48,56
256,71,52,40,56
257,71,52,35,55
258,68,57,32,57
259,71,52,35,55
260,73,55,35,58
261,79,52,38,58
262,85,59,32,63
263,91,55,38,63
264,96,55,38,65
265,95,55,43,65
266,95,55,48,66
267,98,55,52,67
268,98,57,40,67
269,95,55,38,65
270,91,55,32,63
271,83,55,30,60
272,81,50,35,57
273,79,52,38,58
274,79,52,32,57
275,75,52,35,56
276,73,50,38,55
277,71,52,35,55
278,71,52,40,56
279,77,50,45,57
280,83,50,45,59
281,85,52,43,60
282,93,48,45,61
283,83,50,45,59
284,77,55,43,60
285,85,52,43,60
286,93,52,35,62
287,93,52,35,62
288,93,52,35,62
289,87,55,40,62
290,85,52,38,60
291,85,55,35,61
292,83,57,35,62
293,87,55,35,62
294,93,52,35,62
295,87,55,40,62
296,85,52,38,60
297,89,52,35,61
298,93,57,30,64
299,96,57,35,66
300,96,57,40,66
301,96,57,50,67
302,95,57,50,67
303,95,57,50,67
304,95,59,38,67
305,93,57,30,64
306,95,52,35,62
307,91,52,40,62
308,85,52,38,60
309,85,55,35,61
310,85,52,38,60
311,85,52,38,60
312,87,55,30,61
313,83,52,32,58
314,77,50,40,56
315,77,50,45,57
316,79,57,35,61
317,83,55,30,60
318,91,55,32,63
319,93,52,40,62
320,93,57,40,65
321,96,57,50,67
322,102,59,48,70
323,102,64,43,72
324,105,66,35,74
325,102,66,30,72
326,104,59,43,70
327,105,62,50,73
328,109,57,48,71
329,105,57,48,70
330,104,55,40,67
331,98,57,35,66
332,96,50,43,62
333,93,52,40,62
334,87,55,35,62
335,85,52,38,60
336,79,52,38,58
337,77,55,43,60
338,73,55,38,58
339,77,55,38,59
340,79,57,35,61
341,81,55,40,61
342,87,57,43,64
343,89,57,52,65
344,91,59,40,66
345,98,57,35,66
346,104,64,32,72
347,114,62,43,75
348,120,66,40,79
349,122,64,48,79
350,122,64,48,79
351,120,64,48,78
352,115,68,45,79
353,114,68,45,79
354,112,71,43,80
355,107,73,43,79
356,109,62,48,74
357,102,64,43,72
358,98,59,48,69
359,98,59,48,69
360,98,59,38,68
361,95,59,32,66
362,96,55,38,65
363,89,57,38,64
364,83,57,38,62
365,89,57,38,64
366,93,57,35,65
367,96,55,38,65
368,98,57,40,67
369,102,57,50,69
370,98,64,43,71
371,109,62,43,73
372,114,73,32,80
373,120,66,40,79
374,122,68,38,80
375,119,73,40,82
376,114,77,32,82
377,114,77,35,83
378,114,73,32,80
379,112,75,32,81
380,115,64,45,77
381,111,64,50,76
382,109,57,52,71
383,107,55,50,69
384,107,50,45,66
385,100,50,35,63
386,95,52,35,62
387,95,50,38,62
388,95,50,38,62
389,91,50,43,61
390,89,57,38,64
391,89,57,38,64
392,91,59,40,66
393,93,57,52,67
394,95,57,45,66
395,95,59,38,67
396,98,68,40,73
397,104,71,45,77
398,111,77,40,82
399,115,75,38,82
400,123,73,38,83
401,123,73,38,83
402,123,75,35,84
403,122,77,35,85
404,122,68,43,81
405,119,68,45,80
406,115,57,50,73
407,111,59,45,72
408,104,55,40,67
409,98,57,35,66
410,95,55,38,65
411,95,55,38,65
412,95,55,38,65
413,91,55,38,63
414,91,59,35,65
415,91,55,38,63
416,95,55,38,65
417,93,57,35,65
418,93,66,30,69
419,98,62,30,69
420,102,66,30,72
421,109,66,38,75
422,114,73,35,80
423,122,71,40,82
424,126,75,35,85
425,128,73,43,86
426,128,71,40,84
427,123,73,38,83
428,122,68,43,81
429,120,71,43,82
430,119,68,40,80
431,114,68,40,78
432,112,64,40,75
433,105,66,40,74
434,102,62,45,72
435,100,62,45,71
436,96,66,35,71
437,98,59,32,67
438,102,57,40,68
439,102,57,50,69
440,100,62,35,70
441,100,59,32,68
442,100,59,32,68
443,100,59,38,68
444,100,59,43,69
445,102,57,50,69
446,102,57,40,68
447,98,57,35,66
448,98,59,32,67
449,96,62,35,69
450,100,62,40,70
451,100,62,45,71
452,102,64,43,72
453,102,68,38,74
454,105,73,40,78
455,107,73,43,79
456,111,73,43,80
457,112,75,40,82
458,115,71,43,80
459,111,77,40,82
460,111,73,43,80
461,111,73,43,80
462,111,73,38,80
463,114,68,40,78
464,114,73,35,80
465,117,73,40,82
466,117,75,32,82
467,122,71,35,82
468,123,71,35,82
469,122,71,40,82
