1,45,32,21,34
2,50,32,18,35
3,52,30,27,36
4,52,27,24,34
5,52,30,21,35
6,50,30,15,34
7,50,32,9,34
8,52,32,12,35
9,52,32,18,36
10,52,32,12,35
11,52,32,9,35
12,55,30,15,35
13,55,30,27,37
14,55,35,15,38
15,55,35,15,38
16,55,35,15,38
17,52,35,18,38
18,52,32,18,36
19,57,32,24,38
20,59,30,18,37
21,55,35,15,38
22,52,35,18,38
23,50,38,21,39
24,55,38,15,40
25,55,35,15,38
26,55,35,15,38
27,55,38,21,41
28,52,40,18,41
29,52,40,18,41
30,55,43,9,42
31,57,40,12,41
32,57,40,12,41
33,59,40,18,43
34,62,38,18,42
35,57,40,18,42
36,57,40,18,42
37,59,40,18,43
38,64,40,15,44
39,62,38,18,42
40,62,32,21,39
41,57,38,18,41
42,57,40,18,42
43,57,40,18,42
44,59,40,18,43
45,59,40,18,43
46,59,40,18,43
47,59,40,21,43
48,59,40,18,43
49,59,40,18,43
50,59,40,18,43
51,62,38,18,42
52,62,38,18,42
53,59,35,21,40
54,52,45,15,43
55,57,38,18,41
56,62,32,21,39
57,64,35,24,42
58,66,38,15,43
59,62,38,12,42
60,55,38,15,40
61,55,35,21,39
62,57,38,18,41
63,55,38,21,41
64,55,38,21,41
65,55,38,21,41
66,55,35,21,39
67,55,38,21,41
68,52,40,18,41
69,55,38,21,41
70,57,32,24,38
71,57,32,24,38
72,57,32,18,37
73,57,32,18,37
74,52,32,12,35
75,52,35,6,36
76,57,32,12,37
77,52,32,18,36
78,52,32,18,36
79,55,32,24,37
80,57,32,24,38
81,55,32,24,37
82,50,32,18,35
83,50,32,18,35
84,52,32,18,36
85,52,30,27,36
86,45,32,21,34
87,50,32,18,35
88,57,32,18,37
89,55,30,27,37
90,55,30,21,36
91,55,30,21,36
92,55,30,21,36
93,52,30,21,35
94,50,32,18,35
95,52,30,27,36
96,48,30,27,35
97,48,30,27,35
98,48,30,27,35
99,48,30,27,35
100,50,30,15,34
101,45,32,9,33
102,48,30,12,33
103,48,30,12,33
104,48,27,12,31
105,48,30,12,33
106,48,35,12,36
107,50,32,18,35
108,55,30,21,36
109,52,30,21,35
110,52,27,24,34
111,52,30,21,35
112,50,32,15,35
113,50,32,9,34
114,50,30,15,34
115,52,30,27,36
116,52,30,21,35
117,52,30,21,35
118,52,30,21,35
119,52,30,27,36
120,52,32,18,36
121,52,30,21,35
122,50,30,15,34
123,50,32,9,34
124,50,30,15,34
125,50,32,18,35
126,52,32,18,36
127,50,32,24,36
128,52,30,21,35
129,52,30,21,35
130,52,32,18,36
131,50,32,18,35
132,50,32,18,35
133,50,32,24,36
134,55,32,24,37
135,55,32,24,37
136,52,32,18,36
137,52,35,18,38
138,52,32,18,36
139,57,32,24,38
140,55,35,21,39
141,55,35,21,39
142,50,43,18,42
143,55,35,21,39
144,59,35,21,40
145,55,35,21,39
146,55,32,24,37
147,57,32,24,38
148,59,35,15,39
149,59,30,18,37
150,59,35,15,39
151,59,35,15,39
152,59,30,18,37
153,59,35,21,40
154,57,38,18,41
155,59,35,21,40
156,59,35,21,40
157,55,38,21,41
158,52,40,6,39
159,52,38,4,38
160,55,38,15,40
161,55,38,24,41
162,52,40,18,41
163,52,40,18,41
164,57,40,18,42
165,59,40,21,43
166,64,40,15,44
167,64,40,15,44
168,64,40,21,45
169,64,40,27,45
170,62,43,21,46
171,64,40,15,44
172,71,38,15,45
173,68,40,15,45
174,71,38,15,45
175,71,38,21,45
176,73,40,18,47
177,73,38,27,47
178,73,40,18,47
179,68,40,15,45
180,64,40,15,44
181,68,40,15,45
182,71,40,12,46
183,68,40,18,45
184,66,43,18,47
185,66,43,18,47
186,66,38,21,44
187,66,43,18,47
188,64,45,12,46
189,64,40,15,44
190,68,40,15,45
191,66,43,18,47
192,66,43,18,47
193,66,43,18,47
194,68,40,18,45
195,68,40,18,45
196,68,40,18,45
197,68,40,18,45
198,68,40,18,45
199,68,40,24,46
200,68,45,15,48
201,71,43,12,47
202,73,40,18,47
