1,50,30,9,33
2,55,24,6,31
3,55,24,6,31
4,55,24,6,31
5,55,30,9,35
6,55,30,9,35
7,52,27,12,32
8,52,27,12,32
9,52,27,12,32
10,52,27,2,31
11,55,24,1,30
12,52,27,2,31
13,50,30,6,33
14,50,30,6,33
15,50,30,6,33
16,55,30,4,34
17,55,30,9,35
18,55,24,6,31
19,52,27,6,32
20,52,27,6,32
21,52,27,12,32
22,55,24,12,31
23,55,24,12,31
24,55,30,9,35
25,55,24,12,31
26,52,27,6,32
27,52,27,6,32
28,52,27,6,32
29,52,27,12,32
30,55,24,6,31
31,55,24,6,31
32,55,30,4,34
33,55,24,12,31
34,55,24,12,31
35,55,24,12,31
36,55,24,12,31
37,55,24,12,31
38,55,24,12,31
39,52,27,12,32
40,48,30,12,33
41,52,27,12,32
42,52,27,2,31
43,50,24,1,29
44,48,27,4,30
45,48,27,6,30
46,48,27,6,30
47,48,27,12,31
48,48,30,12,33
49,48,27,12,31
50,48,27,4,30
51,48,27,1,30
52,50,24,1,29
53,50,24,1,29
54,52,27,2,31
55,48,27,6,30
56,48,27,6,30
57,48,27,6,30
58,48,27,6,30
59,45,24,9,28
60,45,24,9,28
61,45,24,9,28
62,48,27,6,30
63,48,27,6,30
64,48,30,6,32
65,48,27,6,30
66,50,24,9,30
67,45,24,9,28
68,40,27,9,28
69,45,27,9,30
70,48,27,6,30
71,48,27,6,30
72,52,27,2,31
73,50,24,1,29
74,50,24,4,29
75,50,24,9,30
76,48,27,6,30
77,48,27,12,31
78,48,27,12,31
79,48,27,12,31
80,48,30,12,33
81,48,27,12,31
82,52,27,12,32
83,48,27,12,31
84,48,27,6,30
85,48,27,6,30
86,52,27,6,32
87,48,27,12,31
88,48,30,6,32
89,48,30,6,32
90,52,27,6,32
91,48,30,6,32
92,48,30,2,32
93,50,30,1,32
94,50,30,2,32
95,50,30,6,33
96,52,27,6,32
97,52,27,12,32
98,52,27,2,31
99,52,27,1,31
100,52,27,2,31
101,55,30,9,35
102,55,24,6,31
103,55,24,6,31
104,52,32,4,34
105,55,30,4,34
106,52,32,4,34
107,55,30,4,34
108,55,30,4,34
109,55,30,9,35
110,55,30,9,35
111,55,30,9,35
112,55,30,9,35
113,57,27,9,33
114,57,32,6,36
115,57,27,9,33
116,59,30,6,35
117,62,27,9,35
118,59,30,6,35
119,59,30,6,35
120,59,30,4,35
121,62,27,4,34
122,59,30,4,35
123,59,30,6,35
124,59,30,6,35
125,57,32,6,36
126,57,32,6,36
127,57,32,6,36
128,62,27,9,35
129,62,27,9,35
130,59,30,6,35
131,57,32,6,36
132,55,30,4,34
133,55,30,4,34
134,55,30,4,34
135,57,32,6,36
136,59,30,6,35
137,59,30,6,35
138,59,30,12,36
139,59,30,18,37
140,59,30,12,36
141,57,27,9,33
142,55,30,4,34
143,55,30,4,34
144,55,30,4,34
145,55,35,6,37
146,57,32,6,36
147,57,32,6,36
148,64,30,6,37
149,64,30,6,37
150,68,24,15,36
151,64,30,18,38
152,59,35,15,39
153,59,35,21,40
154,59,40,6,41
155,64,35,4,40
156,66,38,2,42
157,66,35,4,40
158,68,32,4,39
159,66,35,4,40
160,66,38,2,42
161,66,38,2,42
162,66,35,6,40
163,68,35,12,42
164,66,38,12,43
165,68,35,18,42
166,71,38,15,45
167,71,38,15,45
168,68,40,9,44
169,68,40,9,44
170,64,40,9,43
171,66,38,15,43
172,68,32,21,41
173,68,35,18,42
174,64,40,15,44
175,64,40,15,44
176,64,40,9,43
177,68,38,9,43
178,73,38,9,45
179,71,38,15,45
180,66,35,6,40
181,66,35,4,40
182,66,35,6,40
183,66,38,12,43
184,64,40,9,43
185,66,38,12,43
186,64,40,9,43
187,66,38,12,43
188,68,38,9,43
189,71,35,12,43
190,73,30,15,41
191,68,35,18,42
192,66,38,6,42
193,66,38,2,42
194,66,38,2,42
195,66,38,2,42
196,68,32,9,40
197,68,32,15,40
198,71,30,9,39
199,64,32,4,38
200,64,30,6,37
201,62,32,6,38
202,64,35,9,40
203,62,38,18,42
204,59,40,6,41
205,57,38,4,39
206,57,32,6,36
207,57,32,6,36
208,59,30,6,35
209,55,35,6,37
210,55,35,6,37
211,57,32,6,36
212,59,30,6,35
213,62,27,9,35
214,59,30,6,35
215,57,32,6,36
216,57,32,6,36
217,55,30,9,35
218,52,27,2,31
219,52,27,1,31
220,52,32,1,34
221,52,32,9,35
222,57,27,9,33
223,57,27,9,33
224,62,24,12,33
225,57,27,9,33
226,52,32,4,34
227,55,30,4,34
228,59,24,6,32
229,57,27,9,33
230,57,32,6,36
231,57,32,6,36
232,57,32,6,36
233,57,32,6,36
234,59,30,6,35
235,59,30,6,35
236,57,32,6,36
237,59,30,6,35
238,64,27,9,36
239,62,27,9,35
240,57,32,6,36
241,57,32,6,36
242,57,38,4,39
243,55,35,6,37
244,52,32,4,34
245,55,30,4,34
246,55,30,4,34
247,50,30,6,33
248,50,30,6,33
249,50,30,6,33
250,55,24,6,31
251,52,27,6,32
252,52,27,6,32
253,52,21,15,29
254,55,24,6,31
255,52,27,6,32
256,52,27,6,32
257,52,27,6,32
258,55,24,6,31
259,48,27,12,31
260,45,27,4,29
261,50,24,1,29
262,48,27,4,30
263,52,27,12,32
264,52,27,6,32
265,52,27,6,32
266,57,21,4,29
267,52,21,1,27
268,50,24,1,29
269,50,24,1,29
270,55,24,2,30
271,55,24,6,31
272,52,27,2,31
273,50,24,1,29
274,52,27,2,31
275,52,27,6,32
276,50,30,6,33
277,50,30,6,33
278,55,30,4,34
279,55,30,4,34
280,52,32,4,34
281,52,32,9,35
282,55,30,9,35
283,55,30,9,35
284,52,32,9,35
285,52,35,6,36
286,55,35,6,37
287,59,30,6,35
288,62,30,2,36
289,59,30,4,35
290,59,30,4,35
291,59,30,6,35
292,62,27,9,35
293,62,27,9,35
294,59,30,12,36
295,57,32,18,37
296,55,35,12,38
297,52,35,6,36
298,52,32,9,35
299,57,32,6,36
300,57,32,6,36
301,59,30,6,35
302,64,30,12,38
303,59,30,18,37
304,59,30,6,35
305,55,30,4,34
306,55,30,4,34
307,62,32,6,38
308,62,38,2,41
309,62,38,2,41
310,66,35,4,40
311,68,32,4,39
312,71,35,6,42
313,71,35,12,43
314,68,40,9,44
315,71,40,9,45
316,73,43,6,47
317,77,43,9,49
318,75,45,9,49
319,81,48,12,53
320,85,48,9,54
321,91,48,6,56
322,98,45,6,56
323,102,45,12,58
324,104,48,21,61
325,104,50,30,63
326,100,55,24,64
327,104,52,27,64
328,109,55,24,67
329,111,52,24,66
330,114,52,30,68
331,114,52,35,68
332,112,55,32,69
333,114,57,30,70
334,117,62,18,73
335,117,59,21,72
336,117,59,21,72
337,120,59,21,72
338,123,57,32,73
339,120,62,40,76
340,119,64,27,76
341,119,64,21,75
342,122,62,30,76
343,120,59,43,75
344,120,59,32,74
345,122,55,30,72
346,122,55,30,72
347,119,59,27,73
348,115,59,27,72
349,115,59,27,72
350,115,59,27,72
351,115,59,27,72
352,119,59,27,73
353,120,59,27,73
354,123,59,24,74
355,125,59,30,75
356,122,66,30,78
357,123,64,38,78
358,123,64,32,77
359,129,62,27,78
360,135,62,24,79
361,136,64,21,80
362,139,64,27,82
363,138,66,35,83
364,136,73,30,86
365,139,71,30,86
366,140,75,24,88
367,140,75,30,89
368,142,77,27,90
369,143,75,30,90
370,144,75,30,90
371,146,71,32,88
372,147,73,30,90
373,148,75,32,91
374,148,81,32,95
375,152,79,43,96
376,154,83,32,98
377,157,79,35,97
378,155,85,30,99
379,157,85,30,100
380,159,83,35,100
381,159,87,43,103
382,159,89,40,104
383,163,85,43,103
384,167,89,43,107
385,169,87,48,107
386,172,87,45,107
387,171,89,45,108
388,169,96,32,110
389,170,93,35,109
390,172,93,45,111
391,171,96,57,113
392,173,93,57,112
393,173,95,57,113
394,174,96,55,114
395,173,100,52,116
396,175,98,52,115
397,175,98,57,116
398,174,102,55,118
399,176,100,59,118
400,177,98,55,116
401,177,95,52,114
402,177,95,52,114
403,175,96,55,114
404,172,100,52,116
405,171,96,57,113
406,169,95,59,113
407,169,95,59,113
408,170,95,55,112
409,170,93,57,111
410,169,91,57,110
411,168,93,62,111
412,169,93,52,111
413,169,95,40,110
414,171,91,43,109
415,168,91,45,108
416,167,91,45,108
417,167,91,45,108
418,167,89,48,107
419,170,89,45,108
420,173,89,52,109
421,173,89,62,111
422,174,89,52,110
423,174,91,43,110
424,174,95,48,113
425,173,95,57,113
426,171,96,57,113
427,173,93,57,112
428,174,95,52,113
429,175,96,50,114
430,176,98,48,115
431,179,96,50,115
432,181,100,52,118
433,181,100,55,119
434,181,100,52,118
435,182,102,50,119
436,182,105,45,121
437,183,107,48,122
438,184,109,50,124
439,185,109,55,125
440,187,105,55,123
441,187,105,55,123
442,187,112,50,127
443,187,111,57,127
444,188,107,62,126
445,190,107,66,127
446,190,111,62,129
447,190,111,62,129
448,190,114,66,131
449,188,114,73,131
450,188,111,68,129
451,189,109,64,127
452,189,109,64,127
453,190,111,62,129
454,190,111,62,129
455,189,111,68,129
456,189,109,64,127
457,188,111,62,128
458,188,107,57,125
459,187,105,55,123
460,188,102,59,122
461,185,105,62,124
462,184,107,52,123
463,184,105,50,122
464,185,104,52,122
465,183,104,52,121
466,182,102,55,120
467,179,105,52,121
468,178,104,50,119
469,177,102,52,118
470,177,98,52,116
471,177,100,50,117
472,180,98,50,117
473,180,98,50,117
474,180,98,52,117
475,179,98,57,117
476,178,96,55,115
477,177,98,52,116
478,176,102,43,117
479,176,98,48,115
480,176,98,48,115
481,175,96,50,114
482,176,95,50,114
483,174,95,55,114
484,172,93,57,112
485,173,93,57,112
486,176,93,52,113
487,174,95,52,113
488,172,100,48,115
489,171,96,57,113
490,172,93,50,111
491,171,95,38,111
492,169,98,45,113
493,169,95,59,113
494,167,95,50,111
495,167,91,45,108
496,163,89,48,106
497,162,89,48,106
498,160,93,40,106
499,162,87,40,104
500,165,87,40,104
501,164,87,40,104
502,164,87,40,104
503,163,85,43,103
504,162,85,48,103
505,159,87,52,104
506,154,93,43,105
507,155,87,48,102
508,155,87,43,102
509,157,87,43,102
510,160,85,38,102
511,157,85,35,100
512,157,79,30,96
513,153,81,24,96
514,151,81,24,95
515,147,81,27,94
516,142,79,30,92
517,142,77,32,91
518,143,73,32,89
519,140,71,35,87
520,136,73,35,87
521,134,71,38,86
522,129,71,27,83
523,129,68,18,80
524,129,66,15,79
525,128,66,15,78
526,126,64,18,77
527,125,62,27,76
528,125,57,38,75
529,120,62,40,76
530,117,62,30,74
531,117,62,24,74
532,119,59,27,73
533,119,59,32,73
534,119,59,38,74
535,120,59,43,75
536,120,62,30,75
537,120,59,27,73
538,117,59,21,72
539,117,59,21,72
540,120,59,21,72
541,125,57,27,73
542,129,55,27,73
543,128,62,21,77
544,126,66,15,78
545,125,62,21,76
546,125,62,27,76
547,126,68,32,81
548,126,64,24,77
549,128,62,21,77
550,126,64,24,77
551,131,64,35,80
552,132,66,32,81
553,132,68,30,82
554,134,71,27,84
555,134,68,30,83
556,134,68,24,82
557,134,68,18,82
558,136,64,32,81
559,138,64,43,83
560,136,64,38,82
561,138,66,30,83
562,142,66,30,84
563,138,68,27,84
564,135,64,32,81
565,134,68,30,83
566,136,64,32,81
567,129,68,30,81
568,125,71,30,82
569,131,66,32,81
570,136,59,38,79
571,131,62,38,79
572,125,62,27,76
573,122,62,24,75
574,122,52,32,70
575,119,57,30,72
576,119,57,30,72
577,115,55,32,70
578,111,52,24,66
579,105,55,18,65
580,102,50,24,62
581,102,50,24,62
582,104,48,15,60
583,98,48,9,58
584,96,45,24,57
585,93,50,32,60
586,95,45,24,57
587,91,48,12,56
588,93,43,15,54
589,93,43,15,54
590,93,40,12,52
591,91,40,12,52
592,91,40,12,52
593,85,43,12,52
594,79,45,12,51
595,79,45,12,51
596,75,45,9,49
597,77,43,9,49
598,77,38,12,46
599,75,40,18,47
600,71,43,18,48
601,71,43,18,48
602,73,43,15,48
603,75,43,21,50
604,77,43,15,49
605,77,43,9,49
606,75,45,9,49
607,83,43,6,50
608,93,40,6,51
609,91,40,12,52
610,89,45,9,54
611,89,45,15,54
612,89,45,15,54
613,87,48,12,55
614,89,50,6,56
615,93,45,2,54
616,95,48,4,57
617,93,50,9,58
618,91,52,9,58
619,93,50,9,58
620,95,52,6,59
621,98,48,9,58
622,100,48,21,60
623,98,48,32,61
624,95,52,24,61
625,95,52,24,61
626,93,50,27,60
627,96,48,27,59
628,96,48,27,59
629,96,50,32,61
630,98,48,27,60
631,96,48,27,59
632,95,48,15,58
633,95,48,9,57
634,96,48,21,59
635,96,50,32,61
636,96,45,35,59
637,96,45,35,59
638,96,45,30,58
639,91,48,30,58
640,87,50,15,57
641,89,45,15,54
642,91,43,9,53
643,89,45,9,54
644,85,45,9,52
645,81,43,12,50
646,77,43,9,49
647,77,43,9,49
648,77,43,9,49
649,77,38,12,46
650,75,40,12,47
651,77,38,12,46
652,83,38,12,48
653,77,38,12,46
654,71,40,12,46
655,75,40,12,47
656,73,43,6,47
657,75,40,6,46
658,75,40,6,46
659,77,38,12,46
660,77,38,12,46
661,77,43,9,49
662,75,45,9,49
663,79,40,9,48
664,83,40,9,49
665,83,40,15,50
666,83,40,15,50
667,83,40,15,50
668,81,43,6,50
669,83,43,6,50
670,87,43,6,51
671,87,43,12,52
672,89,45,4,53
673,83,45,6,51
674,81,43,12,50
675,85,43,18,52
676,89,45,15,54
677,89,45,15,54
678,87,48,12,55
679,87,48,12,55
680,89,45,15,54
681,95,43,15,55
682,98,48,15,59
683,98,48,27,60
684,98,48,15,59
685,96,45,12,56
686,96,45,12,56
687,96,45,12,56
688,95,48,9,57
689,93,50,9,58
690,93,50,9,58
691,93,45,12,55
692,95,43,9,54
693,91,48,2,55
694,91,48,6,56
695,91,48,12,56
696,93,43,21,55
697,93,45,32,57
698,91,48,18,57
699,93,45,12,55
700,100,43,15,56
701,96,43,15,55
702,93,45,6,54
703,93,45,6,54
704,95,48,4,57
705,93,45,12,55
706,93,50,9,58
707,93,50,9,58
708,95,52,6,59
709,95,48,9,57
710,96,48,21,59
711,96,50,32,61
712,96,50,18,60
713,98,48,9,58
714,100,48,21,60
715,98,48,32,61
716,96,55,21,63
717,98,50,24,61
718,96,50,12,59
719,100,50,6,59
720,105,45,9,58
721,105,48,6,60
722,105,50,18,62
723,104,52,27,64
724,105,55,24,66
725,107,52,27,65
726,109,55,30,68
727,109,55,35,68
728,111,52,30,67
729,114,52,24,67
730,115,52,24,67
731,119,50,24,67
732,117,55,21,69
733,115,55,21,69
734,114,52,30,68
735,112,52,35,68
736,111,57,27,69
737,111,52,30,67
738,112,50,27,65
739,107,52,27,65
740,105,50,30,64
741,100,50,30,62
742,96,50,32,61
743,95,48,35,60
744,95,45,24,57
745,93,45,12,55
746,96,43,9,54
747,89,45,9,54
748,81,48,12,53
749,79,45,12,51
750,77,43,9,49
751,73,43,12,48
752,71,40,12,46
753,73,40,18,47
754,71,38,15,45
755,66,38,15,43
756,66,38,12,43
757,68,32,15,40
758,71,27,18,39
759,66,32,15,40
760,62,32,9,38
761,59,30,6,35
