1,21,12,4,13
2,21,15,2,15
3,21,15,2,15
4,24,9,4,12
5,21,12,6,14
6,21,18,1,16
7,24,15,2,16
8,27,6,4,12
9,21,12,4,13
10,18,9,4,11
11,18,9,9,11
12,24,9,9,13
13,21,12,12,14
14,21,15,6,15
15,21,12,4,13
16,21,12,4,13
17,24,9,4,12
18,24,9,4,12
19,21,12,6,14
20,18,18,4,16
21,21,15,6,15
22,21,12,4,13
23,24,9,4,12
24,24,9,4,12
25,21,12,4,13
26,21,15,2,15
27,21,15,2,15
28,21,12,6,14
29,21,12,12,14
30,24,9,9,13
31,21,12,4,13
32,27,12,6,15
33,27,12,12,16
34,24,15,6,16
35,24,15,2,16
36,24,15,2,16
37,21,12,6,14
38,21,12,6,14
39,21,12,12,14
40,21,15,12,16
41,21,12,12,14
42,27,12,6,15
43,21,15,6,15
44,21,15,6,15
45,24,15,6,16
46,21,18,1,16
47,24,15,2,16
48,21,12,4,13
49,21,12,6,14
50,24,9,4,12
51,21,12,4,13
52,21,15,2,15
53,21,15,2,15
54,21,15,2,15
55,21,15,2,15
56,21,12,4,13
57,24,9,9,13
58,24,9,4,12
59,24,9,4,12
60,27,6,1,11
61,21,6,1,9
62,24,9,1,12
63,24,9,4,12
64,27,6,4,12
65,18,9,4,11
66,12,18,2,14
67,12,12,4,11
68,15,15,1,13
69,15,12,1,11
70,24,9,1,12
71,18,12,4,12
72,15,9,6,10
73,15,9,6,10
74,15,9,6,10
75,15,9,6,10
76,15,9,6,10
77,15,9,6,10
78,18,9,4,11
79,15,9,6,10
80,15,9,6,10
81,15,9,6,10
82,15,9,6,10
83,12,12,4,11
84,15,9,6,10
85,12,12,4,11
86,12,21,1,16
87,12,12,4,11
88,15,9,6,10
89,15,9,6,10
90,18,9,4,11
91,18,9,4,11
92,18,9,4,11
93,18,9,4,11
94,24,9,4,12
95,18,9,4,11
96,21,6,6,10
97,21,6,6,10
98,18,9,4,11
99,18,9,4,11
100,18,9,4,11
101,18,9,4,11
102,18,9,4,11
103,18,9,4,11
104,24,9,4,12
105,18,9,4,11
106,15,9,6,10
107,15,9,6,10
108,15,9,6,10
109,15,9,6,10
110,18,9,4,11
111,15,9,6,10
