1,115,85,66,91
2,117,87,59,92
3,114,87,57,91
4,114,87,62,92
5,115,89,64,93
6,114,95,59,96
7,119,89,62,94
8,122,87,64,94
9,120,87,64,94
10,119,89,66,95
11,119,89,75,96
12,114,95,64,97
13,117,91,62,95
14,120,87,64,94
15,120,87,64,94
16,123,83,66,93
17,115,89,64,93
18,111,89,62,92
19,115,89,59,93
20,122,91,57,96
21,120,89,62,95
22,119,89,62,94
23,119,89,62,94
24,120,89,62,95
25,120,89,62,95
26,120,91,62,96
27,120,89,62,95
28,119,89,62,94
29,120,89,62,95
30,125,85,64,94
31,122,87,64,94
32,117,87,68,93
33,119,87,77,95
34,119,87,77,95
35,120,89,79,97
36,120,91,68,97
37,120,89,62,95
38,123,89,62,96
39,120,91,62,96
40,120,91,64,96
41,122,89,75,97
42,122,87,68,95
43,119,89,62,94
44,119,89,62,94
45,120,87,64,94
46,120,89,62,95
47,117,87,64,93
48,115,85,62,91
49,117,83,59,90
50,117,83,59,90
51,112,85,59,90
52,107,85,66,89
53,107,85,68,89
54,107,85,66,89
55,107,83,62,87
56,107,83,62,87
57,107,83,62,87
58,107,83,59,87
59,109,81,55,86
60,109,81,59,86
61,107,83,62,87
62,112,79,68,87
63,111,83,71,90
64,109,87,64,90
65,109,85,62,89
66,112,81,66,88
67,111,85,68,90
68,107,85,66,89
69,107,85,62,88
70,107,85,66,89
71,109,83,71,89
72,111,83,66,89
73,107,83,62,87
74,104,85,62,88
75,105,83,64,87
76,107,81,64,86
77,109,81,64,87
78,111,83,62,88
79,107,81,64,86
80,102,83,64,86
81,105,83,64,87
82,107,81,64,86
83,107,81,64,86
84,107,81,64,86
85,107,81,68,87
86,107,79,66,85
87,107,81,64,86
88,107,81,64,86
89,107,81,64,86
90,107,83,62,87
91,109,81,64,87
92,109,81,64,87
93,107,81,64,86
94,104,85,62,88
95,107,83,62,87
96,111,79,64,86
97,109,81,64,87
98,102,83,59,85
99,102,83,55,85
100,104,85,57,87
101,107,83,62,87
102,111,83,62,88
103,109,81,64,87
104,105,83,64,87
105,107,81,64,86
106,105,83,66,87
107,104,81,73,86
108,104,81,68,86
109,104,81,64,85
110,104,81,64,85
111,105,79,66,85
112,105,77,68,84
113,104,81,64,85
114,102,83,64,86
115,104,81,64,85
116,107,81,64,86
117,104,81,64,85
118,104,81,64,85
119,105,79,66,85
120,105,79,66,85
121,105,79,66,85
122,104,81,64,85
123,104,81,68,86
124,104,81,62,85
125,104,81,57,85
126,102,83,59,85
127,104,81,64,85
128,105,83,59,86
129,105,83,55,86
130,105,81,59,85
131,104,81,68,86
132,104,81,64,85
133,104,81,64,85
134,104,81,64,85
135,107,81,64,86
136,107,79,57,84
137,107,79,52,84
138,107,75,55,82
139,109,77,57,84
140,111,83,57,88
141,109,81,64,87
142,107,79,62,85
143,104,79,57,83
144,104,81,57,85
145,104,81,57,85
146,102,83,59,85
147,107,81,64,86
148,109,81,64,87
149,107,81,64,86
150,104,81,64,85
151,104,81,64,85
152,105,81,59,85
153,105,81,57,85
154,107,79,62,85
155,107,81,64,86
156,105,81,59,85
157,102,83,55,85
158,102,87,57,88
159,104,81,64,85
160,104,81,62,85
161,104,81,57,85
162,104,81,57,85
163,104,79,57,83
164,104,79,50,83
165,104,79,45,82
166,102,81,48,83
167,104,79,57,83
168,105,77,55,82
