Record Length,2.50E+03,,-0.0025,-5
Sample Interval,2.00E-06,,-0.002498,-5
Trigger Point,1.25E+03,,-0.002496,-5
,,,-0.002494,-5
,,,-0.002492,-5
,,,-0.00249,-5.2
Source,CH2,,-0.002488,-5
Vertical Units,V,,-0.002486,-5
Vertical Scale,5.00E+00,,-0.002484,-5
Vertical Offset,-1.00E+01,,-0.002482,-5
Horizontal Units,s,,-0.00248,-5
Horizontal Scale,5.00E-04,,-0.002478,-5
Pt Fmt,Y,,-0.002476,-5
Yzero,0.00E+00,,-0.002474,-5
Probe Atten,1.00E+00,,-0.002472,-5
Model Number,TBS1102B-EDU,,-0.00247,-5
Serial Number,C023028,,-0.002468,-5
Firmware Version,FV:v4.06,,-0.002466,-4.8
,,,-0.002464,-5
,,,-0.002462,-4.8
,,,-0.00246,-5
,,,-0.002458,-4.8
,,,-0.002456,-4.8
,,,-0.002454,-4.8
,,,-0.002452,-4.8
,,,-0.00245,-5
,,,-0.002448,-4.8
,,,-0.002446,-4.8
,,,-0.002444,-4.8
,,,-0.002442,-4.8
,,,-0.00244,-4.8
,,,-0.002438,-4.8
,,,-0.002436,-4.8
,,,-0.002434,-4.8
,,,-0.002432,-4.8
,,,-0.00243,-4.6
,,,-0.002428,-4.6
,,,-0.002426,-4.6
,,,-0.002424,-4.6
,,,-0.002422,-4.6
,,,-0.00242,-4.4
,,,-0.002418,-4.6
,,,-0.002416,-4.4
,,,-0.002414,-4.4
,,,-0.002412,-4.4
,,,-0.00241,-4.4
,,,-0.002408,-4.4
,,,-0.002406,-4.4
,,,-0.002404,-4.4
,,,-0.002402,-4.2
,,,-0.0024,-4.2
,,,-0.002398,-4.2
,,,-0.002396,-4.2
,,,-0.002394,-4.2
,,,-0.002392,-4.2
,,,-0.00239,-4.2
,,,-0.002388,-4
,,,-0.002386,-4
,,,-0.002384,-4
,,,-0.002382,-4
,,,-0.00238,-3.8
,,,-0.002378,-3.8
,,,-0.002376,-3.8
,,,-0.002374,-3.8
,,,-0.002372,-3.8
,,,-0.00237,-3.6
,,,-0.002368,-3.8
,,,-0.002366,-3.6
,,,-0.002364,-3.6
,,,-0.002362,-3.6
,,,-0.00236,-3.6
,,,-0.002358,-3.4
,,,-0.002356,-3.4
,,,-0.002354,-3.4
,,,-0.002352,-3.4
,,,-0.00235,-3.4
,,,-0.002348,-3.2
,,,-0.002346,-3.2
,,,-0.002344,-3.2
,,,-0.002342,-3.2
,,,-0.00234,-3
,,,-0.002338,-3
,,,-0.002336,-3
,,,-0.002334,-3
,,,-0.002332,-2.8
,,,-0.00233,-2.8
,,,-0.002328,-2.8
,,,-0.002326,-2.8
,,,-0.002324,-2.8
,,,-0.002322,-2.8
,,,-0.00232,-2.6
,,,-0.002318,-2.6
,,,-0.002316,-2.6
,,,-0.002314,-2.4
,,,-0.002312,-2.4
,,,-0.00231,-2.4
,,,-0.002308,-2.4
,,,-0.002306,-2.4
,,,-0.002304,-2.2
,,,-0.002302,-2.2
,,,-0.0023,-2.2
,,,-0.002298,-2
,,,-0.002296,-2
,,,-0.002294,-2
,,,-0.002292,-2
,,,-0.00229,-2
,,,-0.002288,-1.8
,,,-0.002286,-1.8
,,,-0.002284,-1.8
,,,-0.002282,-1.6
,,,-0.00228,-1.8
,,,-0.002278,-1.6
,,,-0.002276,-1.6
,,,-0.002274,-1.6
,,,-0.002272,-1.4
,,,-0.00227,-1.4
,,,-0.002268,-1.2
,,,-0.002266,-1.2
,,,-0.002264,-1.2
,,,-0.002262,-1.2
,,,-0.00226,-1
,,,-0.002258,-1.2
,,,-0.002256,-1
,,,-0.002254,-1
,,,-0.002252,-1
,,,-0.00225,-0.8
,,,-0.002248,-1
,,,-0.002246,-0.8
,,,-0.002244,-0.8
,,,-0.002242,-0.6
,,,-0.00224,-0.6
,,,-0.002238,-0.6
,,,-0.002236,-0.4
,,,-0.002234,-0.6
,,,-0.002232,-0.4
,,,-0.00223,-0.4
,,,-0.002228,-0.2
,,,-0.002226,-0.2
,,,-0.002224,-0.2
,,,-0.002222,-0.2
,,,-0.00222,0
,,,-0.002218,0
,,,-0.002216,0
,,,-0.002214,0
,,,-0.002212,0.2
,,,-0.00221,0.2
,,,-0.002208,0.2
,,,-0.002206,0.4
,,,-0.002204,0.4
,,,-0.002202,0.4
,,,-0.0022,0.4
,,,-0.002198,0.6
,,,-0.002196,0.6
,,,-0.002194,0.6
,,,-0.002192,0.6
,,,-0.00219,0.8
,,,-0.002188,0.8
,,,-0.002186,0.8
,,,-0.002184,0.8
,,,-0.002182,1
,,,-0.00218,1
,,,-0.002178,1
,,,-0.002176,1
,,,-0.002174,1.2
,,,-0.002172,1.2
,,,-0.00217,1.4
,,,-0.002168,1.4
,,,-0.002166,1.4
,,,-0.002164,1.4
,,,-0.002162,1.4
,,,-0.00216,1.4
,,,-0.002158,1.6
,,,-0.002156,1.6
,,,-0.002154,1.8
,,,-0.002152,1.6
,,,-0.00215,1.8
,,,-0.002148,1.8
,,,-0.002146,1.8
,,,-0.002144,1.8
,,,-0.002142,2
,,,-0.00214,2
,,,-0.002138,2
,,,-0.002136,2.2
,,,-0.002134,2.2
,,,-0.002132,2.2
,,,-0.00213,2.2
,,,-0.002128,2.4
,,,-0.002126,2.4
,,,-0.002124,2.4
,,,-0.002122,2.4
,,,-0.00212,2.4
,,,-0.002118,2.6
,,,-0.002116,2.6
,,,-0.002114,2.6
