,,,0.0871,0.1088,,5.12E-03,1.06E+08,1.09E-03,,105.54399,1.088
,,,0.0872,0.1088,,5.13E-03,1.06E+08,1.09E-03,,105.5955,1.088
,,,0.0873,0.1088,,5.13E-03,1.06E+08,1.09E-03,,105.64701,1.088
,,,0.0874,0.1084,,5.13E-03,1.06E+08,1.08E-03,,105.69852,1.084
,,,0.0875,0.1088,,5.13E-03,1.06E+08,1.09E-03,,105.75003,1.088
,,,0.0876,0.1084,,5.14E-03,1.06E+08,1.08E-03,,105.80154,1.084
,,,0.0877,0.1088,,5.14E-03,1.06E+08,1.09E-03,,105.85305,1.088
,,,0.0878,0.108,,5.14E-03,1.06E+08,1.08E-03,,105.90456,1.08
,,,0.0879,0.1084,,5.14E-03,1.06E+08,1.08E-03,,105.95607,1.084
,,,0.088,0.1076,,5.15E-03,1.06E+08,1.08E-03,,106.00758,1.076
,,,0.0881,0.108,,5.15E-03,1.06E+08,1.08E-03,,106.05909,1.08
,,,0.0882,0.1084,,5.15E-03,1.06E+08,1.08E-03,,106.1106,1.084
,,,0.0883,0.1076,,5.15E-03,1.06E+08,1.08E-03,,106.16211,1.076
,,,0.0884,0.108,,5.16E-03,1.06E+08,1.08E-03,,106.21362,1.08
,,,0.0885,0.1084,,5.16E-03,1.06E+08,1.08E-03,,106.26513,1.084
,,,0.0886,0.1076,,5.16E-03,1.06E+08,1.08E-03,,106.31664,1.076
,,,0.0887,0.1076,,5.16E-03,1.06E+08,1.08E-03,,106.36815,1.076
,,,0.0888,0.108,,5.17E-03,1.06E+08,1.08E-03,,106.41966,1.08
,,,0.0889,0.1076,,5.17E-03,1.06E+08,1.08E-03,,106.47117,1.076
,,,0.089,0.1072,,5.17E-03,1.07E+08,1.07E-03,,106.52268,1.072
,,,0.0891,0.1068,,5.17E-03,1.07E+08,1.07E-03,,106.57419,1.068
,,,0.0892,0.106,,5.18E-03,1.07E+08,1.06E-03,,106.6257,1.06
,,,0.0893,0.1064,,5.18E-03,1.07E+08,1.06E-03,,106.67721,1.064
,,,0.0894,0.1068,,5.18E-03,1.07E+08,1.07E-03,,106.72872,1.068
,,,0.0895,0.1068,,5.18E-03,1.07E+08,1.07E-03,,106.78023,1.068
,,,0.0896,0.1072,,5.19E-03,1.07E+08,1.07E-03,,106.83174,1.072
,,,0.0897,0.1052,,5.19E-03,1.07E+08,1.05E-03,,106.88325,1.052
,,,0.0898,0.1072,,5.19E-03,1.07E+08,1.07E-03,,106.93476,1.072
,,,0.0899,0.1068,,5.19E-03,1.07E+08,1.07E-03,,106.98627,1.068
,,,0.09,0.1072,,5.20E-03,1.07E+08,1.07E-03,,107.03778,1.072
,,,0.0901,0.1064,,5.20E-03,1.07E+08,1.06E-03,,107.08929,1.064
,,,0.0902,0.1064,,5.20E-03,1.07E+08,1.06E-03,,107.1408,1.064
,,,0.0903,0.1064,,5.20E-03,1.07E+08,1.06E-03,,107.19231,1.064
,,,0.0904,0.106,,5.21E-03,1.07E+08,1.06E-03,,107.24382,1.06
,,,0.0905,0.1052,,5.21E-03,1.07E+08,1.05E-03,,107.29533,1.052
,,,0.0906,0.106,,5.21E-03,1.07E+08,1.06E-03,,107.34684,1.06
,,,0.0907,0.1056,,5.21E-03,1.07E+08,1.06E-03,,107.39835,1.056
,,,0.0908,0.106,,5.22E-03,1.07E+08,1.06E-03,,107.44986,1.06
,,,0.0909,0.1048,,5.22E-03,1.08E+08,1.05E-03,,107.50137,1.048
,,,0.091,0.1052,,5.22E-03,1.08E+08,1.05E-03,,107.55288,1.052
,,,0.0911,0.1052,,5.22E-03,1.08E+08,1.05E-03,,107.60439,1.052
,,,0.0912,0.1048,,5.23E-03,1.08E+08,1.05E-03,,107.6559,1.048
,,,0.0913,0.1048,,5.23E-03,1.08E+08,1.05E-03,,107.70741,1.048
,,,0.0914,0.1052,,5.23E-03,1.08E+08,1.05E-03,,107.75892,1.052
,,,0.0915,0.1044,,5.23E-03,1.08E+08,1.04E-03,,107.81043,1.044
,,,0.0916,0.1044,,5.24E-03,1.08E+08,1.04E-03,,107.86194,1.044
,,,0.0917,0.1048,,5.24E-03,1.08E+08,1.05E-03,,107.91345,1.048
,,,0.0918,0.1036,,5.24E-03,1.08E+08,1.04E-03,,107.96496,1.036
,,,0.0919,0.1036,,5.24E-03,1.08E+08,1.04E-03,,108.01647,1.036
,,,0.092,0.104,,5.25E-03,1.08E+08,1.04E-03,,108.06798,1.04
,,,0.0921,0.1036,,5.25E-03,1.08E+08,1.04E-03,,108.11949,1.036
,,,0.0922,0.104,,5.25E-03,1.08E+08,1.04E-03,,108.171,1.04
,,,0.0923,0.104,,5.25E-03,1.08E+08,1.04E-03,,108.22251,1.04
,,,0.0924,0.1032,,5.26E-03,1.08E+08,1.03E-03,,108.27402,1.032
,,,0.0925,0.1028,,5.26E-03,1.08E+08,1.03E-03,,108.32553,1.028
,,,0.0926,0.1032,,5.26E-03,1.08E+08,1.03E-03,,108.37704,1.032
,,,0.0927,0.1028,,5.26E-03,1.08E+08,1.03E-03,,108.42855,1.028
,,,0.0928,0.1028,,5.27E-03,1.08E+08,1.03E-03,,108.48006,1.028
,,,0.0929,0.1028,,5.27E-03,1.09E+08,1.03E-03,,108.53157,1.028
,,,0.093,0.1028,,5.27E-03,1.09E+08,1.03E-03,,108.58308,1.028
,,,0.0931,0.1032,,5.27E-03,1.09E+08,1.03E-03,,108.63459,1.032
,,,0.0932,0.1024,,5.28E-03,1.09E+08,1.02E-03,,108.6861,1.024
,,,0.0933,0.1024,,5.28E-03,1.09E+08,1.02E-03,,108.73761,1.024
,,,0.0934,0.1024,,5.28E-03,1.09E+08,1.02E-03,,108.78912,1.024
,,,0.0935,0.102,,5.28E-03,1.09E+08,1.02E-03,,108.84063,1.02
,,,0.0936,0.102,,5.29E-03,1.09E+08,1.02E-03,,108.89214,1.02
,,,0.0937,0.1028,,5.29E-03,1.09E+08,1.03E-03,,108.94365,1.028
,,,0.0938,0.102,,5.29E-03,1.09E+08,1.02E-03,,108.99516,1.02
,,,0.0939,0.1016,,5.29E-03,1.09E+08,1.02E-03,,109.04667,1.016
,,,0.094,0.1016,,5.30E-03,1.09E+08,1.02E-03,,109.09818,1.016
,,,0.0941,0.102,,5.30E-03,1.09E+08,1.02E-03,,109.14969,1.02
,,,0.0942,0.1016,,5.30E-03,1.09E+08,1.02E-03,,109.2012,1.016
,,,0.0943,0.1008,,5.30E-03,1.09E+08,1.01E-03,,109.25271,1.008
,,,0.0944,0.1008,,5.31E-03,1.09E+08,1.01E-03,,109.30422,1.008
,,,0.0945,0.1,,5.31E-03,1.09E+08,1.00E-03,,109.35573,1
,,,0.0946,0.1016,,5.31E-03,1.09E+08,1.02E-03,,109.40724,1.016
,,,0.0947,0.1012,,5.31E-03,1.09E+08,1.01E-03,,109.45875,1.012
,,,0.0948,0.1008,,5.32E-03,1.10E+08,1.01E-03,,109.51026,1.008
,,,0.0949,0.1012,,5.32E-03,1.10E+08,1.01E-03,,109.56177,1.012
,,,0.095,0.1004,,5.32E-03,1.10E+08,1.00E-03,,109.61328,1.004
,,,0.0951,0.1004,,5.32E-03,1.10E+08,1.00E-03,,109.66479,1.004
,,,0.0952,0.1,,5.33E-03,1.10E+08,1.00E-03,,109.7163,1
,,,0.0953,0.1008,,5.33E-03,1.10E+08,1.01E-03,,109.76781,1.008
,,,0.0954,0.1008,,5.33E-03,1.10E+08,1.01E-03,,109.81932,1.008
,,,0.0955,0.0996,,5.33E-03,1.10E+08,9.96E-04,,109.87083,0.996
,,,0.0956,0.1,,5.34E-03,1.10E+08,1.00E-03,,109.92234,1
,,,0.0957,0.0996,,5.34E-03,1.10E+08,9.96E-04,,109.97385,0.996
,,,0.0958,0.0996,,5.34E-03,1.10E+08,9.96E-04,,110.02536,0.996
,,,0.0959,0.0992,,5.34E-03,1.10E+08,9.92E-04,,110.07687,0.992
,,,0.096,0.0992,,5.35E-03,1.10E+08,9.92E-04,,110.12838,0.992
,,,0.0961,0.1,,5.35E-03,1.10E+08,1.00E-03,,110.17989,1
,,,0.0962,0.1,,5.35E-03,1.10E+08,1.00E-03,,110.2314,1
,,,0.0963,0.0988,,5.35E-03,1.10E+08,9.88E-04,,110.28291,0.988
,,,0.0964,0.0992,,5.36E-03,1.10E+08,9.92E-04,,110.33442,0.992
,,,0.0965,0.098,,5.36E-03,1.10E+08,9.80E-04,,110.38593,0.98
,,,0.0966,0.0992,,5.36E-03,1.10E+08,9.92E-04,,110.43744,0.992
,,,0.0967,0.0992,,5.36E-03,1.10E+08,9.92E-04,,110.48895,0.992
,,,0.0968,0.0984,,5.37E-03,1.11E+08,9.84E-04,,110.54046,0.984
,,,0.0969,0.0988,,5.37E-03,1.11E+08,9.88E-04,,110.59197,0.988
,,,0.097,0.0984,,5.37E-03,1.11E+08,9.84E-04,,110.64348,0.984
,,,0.0971,0.0972,,5.37E-03,1.11E+08,9.72E-04,,110.69499,0.972
,,,0.0972,0.0984,,5.38E-03,1.11E+08,9.84E-04,,110.7465,0.984
,,,0.0973,0.0984,,5.38E-03,1.11E+08,9.84E-04,,110.79801,0.984
,,,0.0974,0.0976,,5.38E-03,1.11E+08,9.76E-04,,110.84952,0.976
,,,0.0975,0.0984,,5.38E-03,1.11E+08,9.84E-04,,110.90103,0.984
,,,0.0976,0.0972,,5.39E-03,1.11E+08,9.72E-04,,110.95254,0.972
,,,0.0977,0.098,,5.39E-03,1.11E+08,9.80E-04,,111.00405,0.98
,,,0.0978,0.0968,,5.39E-03,1.11E+08,9.68E-04,,111.05556,0.968
,,,0.0979,0.0976,,5.39E-03,1.11E+08,9.76E-04,,111.10707,0.976
,,,0.098,0.0964,,5.40E-03,1.11E+08,9.64E-04,,111.15858,0.964
,,,0.0981,0.0968,,5.40E-03,1.11E+08,9.68E-04,,111.21009,0.968
,,,0.0982,0.0964,,5.40E-03,1.11E+08,9.64E-04,,111.2616,0.964
,,,0.0983,0.0968,,5.40E-03,1.11E+08,9.68E-04,,111.31311,0.968
,,,0.0984,0.0964,,5.41E-03,1.11E+08,9.64E-04,,111.36462,0.964
,,,0.0985,0.0964,,5.41E-03,1.11E+08,9.64E-04,,111.41613,0.964
,,,0.0986,0.0964,,5.41E-03,1.11E+08,9.64E-04,,111.46764,0.964
,,,0.0987,0.0964,,5.41E-03,1.12E+08,9.64E-04,,111.51915,0.964
,,,0.0988,0.0956,,5.42E-03,1.12E+08,9.56E-04,,111.57066,0.956
,,,0.0989,0.0952,,5.42E-03,1.12E+08,9.52E-04,,111.62217,0.952
,,,0.099,0.096,,5.42E-03,1.12E+08,9.60E-04,,111.67368,0.96
,,,0.0991,0.0972,,5.42E-03,1.12E+08,9.72E-04,,111.72519,0.972
,,,0.0992,0.096,,5.43E-03,1.12E+08,9.60E-04,,111.7767,0.96
,,,0.0993,0.0952,,5.43E-03,1.12E+08,9.52E-04,,111.82821,0.952
,,,0.0994,0.096,,5.43E-03,1.12E+08,9.60E-04,,111.87972,0.96
,,,0.0995,0.0952,,5.43E-03,1.12E+08,9.52E-04,,111.93123,0.952
,,,0.0996,0.0952,,5.44E-03,1.12E+08,9.52E-04,,111.98274,0.952
,,,0.0997,0.096,,5.44E-03,1.12E+08,9.60E-04,,112.03425,0.96
,,,0.0998,0.0956,,5.44E-03,1.12E+08,9.56E-04,,112.08576,0.956
,,,0.0999,0.0956,,5.44E-03,1.12E+08,9.56E-04,,112.13727,0.956
,,,0.1,0.0948,,5.45E-03,1.12E+08,9.48E-04,,112.18878,0.948
,,,0.1001,0.0956,,5.45E-03,1.12E+08,9.56E-04,,112.24029,0.956
,,,0.1002,0.0944,,5.45E-03,1.12E+08,9.44E-04,,112.2918,0.944
,,,0.1003,0.0944,,5.45E-03,1.12E+08,9.44E-04,,112.34331,0.944
,,,0.1004,0.0944,,5.46E-03,1.12E+08,9.44E-04,,112.39482,0.944
,,,0.1005,0.0948,,5.46E-03,1.12E+08,9.48E-04,,112.44633,0.948
,,,0.1006,0.0952,,5.46E-03,1.12E+08,9.52E-04,,112.49784,0.952
,,,0.1007,0.0944,,5.46E-03,1.13E+08,9.44E-04,,112.54935,0.944
,,,0.1008,0.0948,,5.47E-03,1.13E+08,9.48E-04,,112.60086,0.948
,,,0.1009,0.094,,5.47E-03,1.13E+08,9.40E-04,,112.65237,0.94
,,,0.101,0.0944,,5.47E-03,1.13E+08,9.44E-04,,112.70388,0.944
,,,0.1011,0.0936,,5.47E-03,1.13E+08,9.36E-04,,112.75539,0.936
,,,0.1012,0.094,,5.48E-03,1.13E+08,9.40E-04,,112.8069,0.94
,,,0.1013,0.094,,5.48E-03,1.13E+08,9.40E-04,,112.85841,0.94
,,,0.1014,0.0932,,5.48E-03,1.13E+08,9.32E-04,,112.90992,0.932
,,,0.1015,0.0928,,5.48E-03,1.13E+08,9.28E-04,,112.96143,0.928
,,,0.1016,0.094,,5.49E-03,1.13E+08,9.40E-04,,113.01294,0.94
,,,0.1017,0.0928,,5.49E-03,1.13E+08,9.28E-04,,113.06445,0.928
,,,0.1018,0.0928,,5.49E-03,1.13E+08,9.28E-04,,113.11596,0.928
,,,0.1019,0.0932,,5.49E-03,1.13E+08,9.32E-04,,113.16747,0.932
,,,0.102,0.0936,,5.50E-03,1.13E+08,9.36E-04,,113.21898,0.936
,,,0.1021,0.0932,,5.50E-03,1.13E+08,9.32E-04,,113.27049,0.932
,,,0.1022,0.0928,,5.50E-03,1.13E+08,9.28E-04,,113.322,0.928
,,,0.1023,0.092,,5.50E-03,1.13E+08,9.20E-04,,113.37351,0.92
,,,0.1024,0.0924,,5.51E-03,1.13E+08,9.24E-04,,113.42502,0.924
,,,0.1025,0.0928,,5.51E-03,1.13E+08,9.28E-04,,113.47653,0.928
,,,0.1026,0.0924,,5.51E-03,1.14E+08,9.24E-04,,113.52804,0.924
,,,0.1027,0.0916,,5.51E-03,1.14E+08,9.16E-04,,113.57955,0.916
,,,0.1028,0.0928,,5.52E-03,1.14E+08,9.28E-04,,113.63106,0.928
,,,0.1029,0.0932,,5.52E-03,1.14E+08,9.32E-04,,113.68257,0.932
,,,0.103,0.092,,5.52E-03,1.14E+08,9.20E-04,,113.73408,0.92
,,,0.1031,0.0924,,5.52E-03,1.14E+08,9.24E-04,,113.78559,0.924
,,,0.1032,0.092,,5.53E-03,1.14E+08,9.20E-04,,113.8371,0.92
,,,0.1033,0.0908,,5.53E-03,1.14E+08,9.08E-04,,113.88861,0.908
,,,0.1034,0.0912,,5.53E-03,1.14E+08,9.12E-04,,113.94012,0.912
,,,0.1035,0.0916,,5.53E-03,1.14E+08,9.16E-04,,113.99163,0.916
,,,0.1036,0.0916,,5.54E-03,1.14E+08,9.16E-04,,114.04314,0.916
,,,0.1037,0.0912,,5.54E-03,1.14E+08,9.12E-04,,114.09465,0.912
,,,0.1038,0.0916,,5.54E-03,1.14E+08,9.16E-04,,114.14616,0.916
,,,0.1039,0.0916,,5.54E-03,1.14E+08,9.16E-04,,114.19767,0.916
,,,0.104,0.0916,,5.55E-03,1.14E+08,9.16E-04,,114.24918,0.916
,,,0.1041,0.0908,,5.55E-03,1.14E+08,9.08E-04,,114.30069,0.908
,,,0.1042,0.092,,5.55E-03,1.14E+08,9.20E-04,,114.3522,0.92
,,,0.1043,0.0912,,5.55E-03,1.14E+08,9.12E-04,,114.40371,0.912
,,,0.1044,0.0912,,5.56E-03,1.14E+08,9.12E-04,,114.45522,0.912
,,,0.1045,0.0908,,5.56E-03,1.15E+08,9.08E-04,,114.50673,0.908
,,,0.1046,0.0912,,5.56E-03,1.15E+08,9.12E-04,,114.55824,0.912
,,,0.1047,0.0912,,5.56E-03,1.15E+08,9.12E-04,,114.60975,0.912
,,,0.1048,0.0908,,5.57E-03,1.15E+08,9.08E-04,,114.66126,0.908
,,,0.1049,0.0908,,5.57E-03,1.15E+08,9.08E-04,,114.71277,0.908
,,,0.105,0.0912,,5.57E-03,1.15E+08,9.12E-04,,114.76428,0.912
,,,0.1051,0.0908,,5.57E-03,1.15E+08,9.08E-04,,114.81579,0.908
,,,0.1052,0.0912,,5.58E-03,1.15E+08,9.12E-04,,114.8673,0.912
,,,0.1053,0.09,,5.58E-03,1.15E+08,9.00E-04,,114.91881,0.9
,,,0.1054,0.0908,,5.58E-03,1.15E+08,9.08E-04,,114.97032,0.908
,,,0.1055,0.09,,5.58E-03,1.15E+08,9.00E-04,,115.02183,0.9
,,,0.1056,0.0904,,5.59E-03,1.15E+08,9.04E-04,,115.07334,0.904
,,,0.1057,0.0904,,5.59E-03,1.15E+08,9.04E-04,,115.12485,0.904
,,,0.1058,0.0904,,5.59E-03,1.15E+08,9.04E-04,,115.17636,0.904
,,,0.1059,0.0908,,5.59E-03,1.15E+08,9.08E-04,,115.22787,0.908
,,,0.106,0.0912,,5.60E-03,1.15E+08,9.12E-04,,115.27938,0.912
,,,0.1061,0.0904,,5.60E-03,1.15E+08,9.04E-04,,115.33089,0.904
,,,0.1062,0.09,,5.60E-03,1.15E+08,9.00E-04,,115.3824,0.9
,,,0.1063,0.0908,,5.60E-03,1.15E+08,9.08E-04,,115.43391,0.908
,,,0.1064,0.09,,5.61E-03,1.15E+08,9.00E-04,,115.48542,0.9
,,,0.1065,0.0908,,5.61E-03,1.16E+08,9.08E-04,,115.53693,0.908
,,,0.1066,0.0904,,5.61E-03,1.16E+08,9.04E-04,,115.58844,0.904
,,,0.1067,0.0908,,5.61E-03,1.16E+08,9.08E-04,,115.63995,0.908
,,,0.1068,0.0912,,5.62E-03,1.16E+08,9.12E-04,,115.69146,0.912
,,,0.1069,0.09,,5.62E-03,1.16E+08,9.00E-04,,115.74297,0.9
,,,0.107,0.09,,5.62E-03,1.16E+08,9.00E-04,,115.79448,0.9
,,,0.1071,0.0896,,5.62E-03,1.16E+08,8.96E-04,,115.84599,0.896
,,,0.1072,0.0892,,5.63E-03,1.16E+08,8.92E-04,,115.8975,0.892
,,,0.1073,0.0908,,5.63E-03,1.16E+08,9.08E-04,,115.94901,0.908
,,,0.1074,0.0892,,5.63E-03,1.16E+08,8.92E-04,,116.00052,0.892
,,,0.1075,0.0904,,5.63E-03,1.16E+08,9.04E-04,,116.05203,0.904
,,,0.1076,0.0892,,5.64E-03,1.16E+08,8.92E-04,,116.10354,0.892
,,,0.1077,0.09,,5.64E-03,1.16E+08,9.00E-04,,116.15505,0.9
,,,0.1078,0.0888,,5.64E-03,1.16E+08,8.88E-04,,116.20656,0.888
,,,0.1079,0.0896,,5.64E-03,1.16E+08,8.96E-04,,116.25807,0.896
,,,0.108,0.0896,,5.65E-03,1.16E+08,8.96E-04,,116.30958,0.896
,,,0.1081,0.0892,,5.65E-03,1.16E+08,8.92E-04,,116.36109,0.892
,,,0.1082,0.09,,5.65E-03,1.16E+08,9.00E-04,,116.4126,0.9
,,,0.1083,0.0892,,5.65E-03,1.16E+08,8.92E-04,,116.46411,0.892
,,,0.1084,0.09,,5.66E-03,1.17E+08,9.00E-04,,116.51562,0.9
,,,0.1085,0.0884,,5.66E-03,1.17E+08,8.84E-04,,116.56713,0.884
,,,0.1086,0.0892,,5.66E-03,1.17E+08,8.92E-04,,116.61864,0.892
,,,0.1087,0.0892,,5.66E-03,1.17E+08,8.92E-04,,116.67015,0.892
,,,0.1088,0.0892,,5.67E-03,1.17E+08,8.92E-04,,116.72166,0.892
,,,0.1089,0.0888,,5.67E-03,1.17E+08,8.88E-04,,116.77317,0.888
,,,0.109,0.0892,,5.67E-03,1.17E+08,8.92E-04,,116.82468,0.892
,,,0.1091,0.0892,,5.67E-03,1.17E+08,8.92E-04,,116.87619,0.892
,,,0.1092,0.0892,,5.68E-03,1.17E+08,8.92E-04,,116.9277,0.892
,,,0.1093,0.0888,,5.68E-03,1.17E+08,8.88E-04,,116.97921,0.888
,,,0.1094,0.0884,,5.68E-03,1.17E+08,8.84E-04,,117.03072,0.884
,,,0.1095,0.0884,,5.68E-03,1.17E+08,8.84E-04,,117.08223,0.884
,,,0.1096,0.0892,,5.69E-03,1.17E+08,8.92E-04,,117.13374,0.892
,,,0.1097,0.0888,,5.69E-03,1.17E+08,8.88E-04,,117.18525,0.888
,,,0.1098,0.088,,5.69E-03,1.17E+08,8.80E-04,,117.23676,0.88
,,,0.1099,0.0884,,5.69E-03,1.17E+08,8.84E-04,,117.28827,0.884
,,,0.11,0.088,,5.70E-03,1.17E+08,8.80E-04,,117.33978,0.88
,,,0.1101,0.0888,,5.70E-03,1.17E+08,8.88E-04,,117.39129,0.888
,,,0.1102,0.0884,,5.70E-03,1.17E+08,8.84E-04,,117.4428,0.884
,,,0.1103,0.0888,,5.70E-03,1.17E+08,8.88E-04,,117.49431,0.888
,,,0.1104,0.088,,5.71E-03,1.18E+08,8.80E-04,,117.54582,0.88
,,,0.1105,0.0888,,5.71E-03,1.18E+08,8.88E-04,,117.59733,0.888
,,,0.1106,0.0876,,5.71E-03,1.18E+08,8.76E-04,,117.64884,0.876
,,,0.1107,0.0888,,5.71E-03,1.18E+08,8.88E-04,,117.70035,0.888
,,,0.1108,0.0876,,5.72E-03,1.18E+08,8.76E-04,,117.75186,0.876
,,,0.1109,0.0892,,5.72E-03,1.18E+08,8.92E-04,,117.80337,0.892
,,,0.111,0.088,,5.72E-03,1.18E+08,8.80E-04,,117.85488,0.88
,,,0.1111,0.0884,,5.72E-03,1.18E+08,8.84E-04,,117.90639,0.884
,,,0.1112,0.0888,,5.73E-03,1.18E+08,8.88E-04,,117.9579,0.888
,,,0.1113,0.0884,,5.73E-03,1.18E+08,8.84E-04,,118.00941,0.884
,,,0.1114,0.0884,,5.73E-03,1.18E+08,8.84E-04,,118.06092,0.884
,,,0.1115,0.0888,,5.73E-03,1.18E+08,8.88E-04,,118.11243,0.888
,,,0.1116,0.0888,,5.74E-03,1.18E+08,8.88E-04,,118.16394,0.888
,,,0.1117,0.088,,5.74E-03,1.18E+08,8.80E-04,,118.21545,0.88
,,,0.1118,0.0888,,5.74E-03,1.18E+08,8.88E-04,,118.26696,0.888
,,,0.1119,0.0884,,5.74E-03,1.18E+08,8.84E-04,,118.31847,0.884
,,,0.112,0.088,,5.75E-03,1.18E+08,8.80E-04,,118.36998,0.88
,,,0.1121,0.0892,,5.75E-03,1.18E+08,8.92E-04,,118.42149,0.892
,,,0.1122,0.0888,,5.75E-03,1.18E+08,8.88E-04,,118.473,0.888
,,,0.1123,0.0884,,5.75E-03,1.19E+08,8.84E-04,,118.52451,0.884
,,,0.1124,0.0888,,5.76E-03,1.19E+08,8.88E-04,,118.57602,0.888
,,,0.1125,0.0888,,5.76E-03,1.19E+08,8.88E-04,,118.62753,0.888
,,,0.1126,0.0888,,5.76E-03,1.19E+08,8.88E-04,,118.67904,0.888
,,,0.1127,0.0888,,5.76E-03,1.19E+08,8.88E-04,,118.73055,0.888
,,,0.1128,0.088,,5.77E-03,1.19E+08,8.80E-04,,118.78206,0.88
,,,0.1129,0.0892,,5.77E-03,1.19E+08,8.92E-04,,118.83357,0.892
,,,0.113,0.0872,,5.77E-03,1.19E+08,8.72E-04,,118.88508,0.872
,,,0.1131,0.0888,,5.77E-03,1.19E+08,8.88E-04,,118.93659,0.888
,,,0.1132,0.0892,,5.78E-03,1.19E+08,8.92E-04,,118.9881,0.892
,,,0.1133,0.09,,5.78E-03,1.19E+08,9.00E-04,,119.03961,0.9
,,,0.1134,0.0892,,5.78E-03,1.19E+08,8.92E-04,,119.09112,0.892
,,,0.1135,0.0888,,5.78E-03,1.19E+08,8.88E-04,,119.14263,0.888
,,,0.1136,0.088,,5.79E-03,1.19E+08,8.80E-04,,119.19414,0.88
,,,0.1137,0.0892,,5.79E-03,1.19E+08,8.92E-04,,119.24565,0.892
,,,0.1138,0.0888,,5.79E-03,1.19E+08,8.88E-04,,119.29716,0.888
,,,0.1139,0.0892,,5.79E-03,1.19E+08,8.92E-04,,119.34867,0.892
,,,0.114,0.0884,,5.80E-03,1.19E+08,8.84E-04,,119.40018,0.884
,,,0.1141,0.0888,,5.80E-03,1.19E+08,8.88E-04,,119.45169,0.888
,,,0.1142,0.0888,,5.80E-03,1.20E+08,8.88E-04,,119.5032,0.888
,,,0.1143,0.088,,5.80E-03,1.20E+08,8.80E-04,,119.55471,0.88
,,,0.1144,0.0892,,5.81E-03,1.20E+08,8.92E-04,,119.60622,0.892
,,,0.1145,0.088,,5.81E-03,1.20E+08,8.80E-04,,119.65773,0.88
,,,0.1146,0.0888,,5.81E-03,1.20E+08,8.88E-04,,119.70924,0.888
,,,0.1147,0.0884,,5.81E-03,1.20E+08,8.84E-04,,119.76075,0.884
,,,0.1148,0.0892,,5.82E-03,1.20E+08,8.92E-04,,119.81226,0.892
,,,0.1149,0.0884,,5.82E-03,1.20E+08,8.84E-04,,119.86377,0.884
,,,0.115,0.0884,,5.82E-03,1.20E+08,8.84E-04,,119.91528,0.884
,,,0.1151,0.0896,,5.82E-03,1.20E+08,8.96E-04,,119.96679,0.896
,,,0.1152,0.088,,5.83E-03,1.20E+08,8.80E-04,,120.0183,0.88
,,,0.1153,0.0884,,5.83E-03,1.20E+08,8.84E-04,,120.06981,0.884
,,,0.1154,0.0888,,5.83E-03,1.20E+08,8.88E-04,,120.12132,0.888
,,,0.1155,0.0892,,5.83E-03,1.20E+08,8.92E-04,,120.17283,0.892
,,,0.1156,0.088,,5.84E-03,1.20E+08,8.80E-04,,120.22434,0.88
,,,0.1157,0.0892,,5.84E-03,1.20E+08,8.92E-04,,120.27585,0.892
,,,0.1158,0.0884,,5.84E-03,1.20E+08,8.84E-04,,120.32736,0.884
,,,0.1159,0.0888,,5.84E-03,1.20E+08,8.88E-04,,120.37887,0.888
,,,0.116,0.0888,,5.85E-03,1.20E+08,8.88E-04,,120.43038,0.888
,,,0.1161,0.0892,,5.85E-03,1.20E+08,8.92E-04,,120.48189,0.892
,,,0.1162,0.0888,,5.85E-03,1.21E+08,8.88E-04,,120.5334,0.888
,,,0.1163,0.0892,,5.85E-03,1.21E+08,8.92E-04,,120.58491,0.892
,,,0.1164,0.0884,,5.86E-03,1.21E+08,8.84E-04,,120.63642,0.884
,,,0.1165,0.0884,,5.86E-03,1.21E+08,8.84E-04,,120.68793,0.884
,,,0.1166,0.0884,,5.86E-03,1.21E+08,8.84E-04,,120.73944,0.884
,,,0.1167,0.0884,,5.86E-03,1.21E+08,8.84E-04,,120.79095,0.884
,,,0.1168,0.0888,,5.87E-03,1.21E+08,8.88E-04,,120.84246,0.888
,,,0.1169,0.088,,5.87E-03,1.21E+08,8.80E-04,,120.89397,0.88
,,,0.117,0.0884,,5.87E-03,1.21E+08,8.84E-04,,120.94548,0.884
,,,0.1171,0.0884,,5.87E-03,1.21E+08,8.84E-04,,120.99699,0.884
,,,0.1172,0.0884,,5.88E-03,1.21E+08,8.84E-04,,121.0485,0.884
,,,0.1173,0.0888,,5.88E-03,1.21E+08,8.88E-04,,121.10001,0.888
,,,0.1174,0.0892,,5.88E-03,1.21E+08,8.92E-04,,121.15152,0.892
,,,0.1175,0.0884,,5.88E-03,1.21E+08,8.84E-04,,121.20303,0.884
,,,0.1176,0.088,,5.89E-03,1.21E+08,8.80E-04,,121.25454,0.88
,,,0.1177,0.0888,,5.89E-03,1.21E+08,8.88E-04,,121.30605,0.888
,,,0.1178,0.0888,,5.89E-03,1.21E+08,8.88E-04,,121.35756,0.888
,,,0.1179,0.0892,,5.89E-03,1.21E+08,8.92E-04,,121.40907,0.892
,,,0.118,0.0888,,5.90E-03,1.21E+08,8.88E-04,,121.46058,0.888
,,,0.1181,0.0876,,5.90E-03,1.22E+08,8.76E-04,,121.51209,0.876
,,,0.1182,0.0892,,5.90E-03,1.22E+08,8.92E-04,,121.5636,0.892
,,,0.1183,0.088,,5.90E-03,1.22E+08,8.80E-04,,121.61511,0.88
