,-0.0476,6.8,,-0.0476,0.1648,,,-0.0476,0.37058296,,0.0024,0.412577778,,145440000,6.6352
,-0.04756,6.76,,-0.04756,0.164,,,-0.04756,0.361793722,,0.00244,0.411569561,,147864000,6.596
,-0.04752,6.8,,-0.04752,0.1648,,,-0.04752,0.37058296,,0.00248,0.412161345,,150288000,6.6352
,-0.04748,6.8,,-0.04748,0.1656,,,-0.04748,0.339372197,,0.00252,0.412753128,,152712000,6.6344
,-0.04744,6.76,,-0.04744,0.1648,,,-0.04744,0.33058296,,0.00256,0.411744911,,155136000,6.5952
,-0.0474,6.8,,-0.0474,0.164,,,-0.0474,0.401793722,,0.0026,0.410736695,,157560000,6.636
,-0.04736,6.8,,-0.04736,0.1648,,,-0.04736,0.37058296,,0.00264,0.411328478,,159984000,6.6352
,-0.04732,6.76,,-0.04732,0.1648,,,-0.04732,0.33058296,,0.00268,0.411120261,,162408000,6.5952
,-0.04728,6.8,,-0.04728,0.164,,,-0.04728,0.401793722,,0.00272,0.410112045,,164832000,6.636
,-0.04724,6.8,,-0.04724,0.164,,,-0.04724,0.401793722,,0.00276,0.409903828,,167256000,6.636
,-0.0472,6.8,,-0.0472,0.164,,,-0.0472,0.401793722,,0.0028,0.409695612,,169680000,6.636
,-0.04716,6.76,,-0.04716,0.164,,,-0.04716,0.361793722,,0.00284,0.409487395,,172104000,6.596
,-0.04712,6.76,,-0.04712,0.164,,,-0.04712,0.361793722,,0.00288,0.409279178,,174528000,6.596
,-0.04708,6.8,,-0.04708,0.1648,,,-0.04708,0.37058296,,0.00292,0.409870962,,176952000,6.6352
,-0.04704,6.8,,-0.04704,0.1648,,,-0.04704,0.37058296,,0.00296,0.409662745,,179376000,6.6352
,-0.047,6.8,,-0.047,0.164,,,-0.047,0.401793722,,0.003,0.408654528,,181800000,6.636
,-0.04696,6.76,,-0.04696,0.164,,,-0.04696,0.361793722,,0.00304,0.408446312,,184224000,6.596
,-0.04692,6.76,,-0.04692,0.164,,,-0.04692,0.361793722,,0.00308,0.408238095,,186648000,6.596
,-0.04688,6.76,,-0.04688,0.1632,,,-0.04688,0.393004484,,0.00312,0.407229879,,189072000,6.5968
,-0.04684,6.76,,-0.04684,0.164,,,-0.04684,0.361793722,,0.00316,0.407821662,,191496000,6.596
,-0.0468,6.76,,-0.0468,0.164,,,-0.0468,0.361793722,,0.0032,0.407613445,,193920000,6.596
,-0.04676,6.76,,-0.04676,0.1632,,,-0.04676,0.393004484,,0.00324,0.406605229,,196344000,6.5968
,-0.04672,6.8,,-0.04672,0.1632,,,-0.04672,0.433004484,,0.00328,0.406397012,,198768000,6.6368
,-0.04668,6.76,,-0.04668,0.1632,,,-0.04668,0.393004484,,0.00332,0.406188796,,201192000,6.5968
,-0.04664,6.76,,-0.04664,0.164,,,-0.04664,0.361793722,,0.00336,0.406780579,,203616000,6.596
,-0.0466,6.76,,-0.0466,0.1632,,,-0.0466,0.393004484,,0.0034,0.405772362,,206040000,6.5968
,-0.04656,6.76,,-0.04656,0.1632,,,-0.04656,0.393004484,,0.00344,0.405564146,,208464000,6.5968
,-0.04652,6.76,,-0.04652,0.1632,,,-0.04652,0.393004484,,0.00348,0.405355929,,210888000,6.5968
,-0.04648,6.76,,-0.04648,0.1624,,,-0.04648,0.424215247,,0.00352,0.404347712,,213312000,6.5976
,-0.04644,6.76,,-0.04644,0.1624,,,-0.04644,0.424215247,,0.00356,0.404139496,,215736000,6.5976
,-0.0464,6.76,,-0.0464,0.1624,,,-0.0464,0.424215247,,0.0036,0.403931279,,218160000,6.5976
,-0.04636,6.76,,-0.04636,0.164,,,-0.04636,0.361793722,,0.00364,0.405323063,,220584000,6.596
,-0.04632,6.76,,-0.04632,0.1632,,,-0.04632,0.393004484,,0.00368,0.404314846,,223008000,6.5968
,-0.04628,6.76,,-0.04628,0.164,,,-0.04628,0.361793722,,0.00372,0.404906629,,225432000,6.596
,-0.04624,6.76,,-0.04624,0.1632,,,-0.04624,0.393004484,,0.00376,0.403898413,,227856000,6.5968
,-0.0462,6.76,,-0.0462,0.1632,,,-0.0462,0.393004484,,0.0038,0.403690196,,230280000,6.5968
,-0.04616,6.76,,-0.04616,0.1632,,,-0.04616,0.393004484,,0.00384,0.403481979,,232704000,6.5968
,-0.04612,6.76,,-0.04612,0.1632,,,-0.04612,0.393004484,,0.00388,0.403273763,,235128000,6.5968
,-0.04608,6.76,,-0.04608,0.164,,,-0.04608,0.361793722,,0.00392,0.403865546,,237552000,6.596
,-0.04604,6.76,,-0.04604,0.1624,,,-0.04604,0.424215247,,0.00396,0.40205733,,239976000,6.5976
,-0.046,6.76,,-0.046,0.1632,,,-0.046,0.393004484,,0.004,0.402649113,,242400000,6.5968
,-0.04596,6.76,,-0.04596,0.1632,,,-0.04596,0.393004484,,0.00404,0.402440896,,244824000,6.5968
,-0.04592,6.76,,-0.04592,0.1632,,,-0.04592,0.393004484,,0.00408,0.40223268,,247248000,6.5968
,-0.04588,6.8,,-0.04588,0.1624,,,-0.04588,0.464215247,,0.00412,0.401224463,,249672000,6.6376
,-0.04584,6.8,,-0.04584,0.1632,,,-0.04584,0.433004484,,0.00416,0.401816246,,252096000,6.6368
,-0.0458,6.76,,-0.0458,0.1632,,,-0.0458,0.393004484,,0.0042,0.40160803,,254520000,6.5968
,-0.04576,6.76,,-0.04576,0.1624,,,-0.04576,0.424215247,,0.00424,0.400599813,,256944000,6.5976
,-0.04572,6.76,,-0.04572,0.1624,,,-0.04572,0.424215247,,0.00428,0.400391597,,259368000,6.5976
,-0.04568,6.8,,-0.04568,0.1624,,,-0.04568,0.464215247,,0.00432,0.40018338,,261792000,6.6376
,-0.04564,6.8,,-0.04564,0.1632,,,-0.04564,0.433004484,,0.00436,0.400775163,,264216000,6.6368
,-0.0456,6.8,,-0.0456,0.1632,,,-0.0456,0.433004484,,0.0044,0.400566947,,266640000,6.6368
,-0.04556,6.8,,-0.04556,0.1624,,,-0.04556,0.464215247,,0.00444,0.39955873,,269064000,6.6376
,-0.04552,6.8,,-0.04552,0.1624,,,-0.04552,0.464215247,,0.00448,0.399350514,,271488000,6.6376
,-0.04548,6.8,,-0.04548,0.1632,,,-0.04548,0.433004484,,0.00452,0.399942297,,273912000,6.6368
,-0.04544,6.8,,-0.04544,0.1632,,,-0.04544,0.433004484,,0.00456,0.39973408,,276336000,6.6368
,-0.0454,6.8,,-0.0454,0.1632,,,-0.0454,0.433004484,,0.0046,0.399525864,,278760000,6.6368
,-0.04536,6.8,,-0.04536,0.1632,,,-0.04536,0.433004484,,0.00464,0.399317647,,281184000,6.6368
,-0.04532,6.8,,-0.04532,0.1624,,,-0.04532,0.464215247,,0.00468,0.39830943,,283608000,6.6376
,-0.04528,6.8,,-0.04528,0.1632,,,-0.04528,0.433004484,,0.00472,0.398901214,,286032000,6.6368
,-0.04524,6.8,,-0.04524,0.164,,,-0.04524,0.401793722,,0.00476,0.399492997,,288456000,6.636
,-0.0452,6.8,,-0.0452,0.1632,,,-0.0452,0.433004484,,0.0048,0.398484781,,290880000,6.6368
,-0.04516,6.8,,-0.04516,0.1632,,,-0.04516,0.433004484,,0.00484,0.398276564,,293304000,6.6368
,-0.04512,6.84,,-0.04512,0.164,,,-0.04512,0.441793722,,0.00488,0.398868347,,295728000,6.676
,-0.04508,6.84,,-0.04508,0.1624,,,-0.04508,0.504215247,,0.00492,0.397060131,,298152000,6.6776
,-0.04504,6.84,,-0.04504,0.1624,,,-0.04504,0.504215247,,0.00496,0.396851914,,300576000,6.6776
,-0.045,6.84,,-0.045,0.164,,,-0.045,0.441793722,,0.005,0.398243697,,303000000,6.676
,-0.04496,6.84,,-0.04496,0.1632,,,-0.04496,0.473004484,,0.00504,0.397235481,,305424000,6.6768
,-0.04492,6.84,,-0.04492,0.1632,,,-0.04492,0.473004484,,0.00508,0.397027264,,307848000,6.6768
,-0.04488,6.84,,-0.04488,0.1632,,,-0.04488,0.473004484,,0.00512,0.396819048,,310272000,6.6768
,-0.04484,6.84,,-0.04484,0.164,,,-0.04484,0.441793722,,0.00516,0.397410831,,312696000,6.676
,-0.0448,6.88,,-0.0448,0.1632,,,-0.0448,0.513004484,,0.0052,0.396402614,,315120000,6.7168
,-0.04476,6.88,,-0.04476,0.164,,,-0.04476,0.481793722,,0.00524,0.396994398,,317544000,6.716
,-0.04472,6.88,,-0.04472,0.164,,,-0.04472,0.481793722,,0.00528,0.396786181,,319968000,6.716
,-0.04468,6.88,,-0.04468,0.1632,,,-0.04468,0.513004484,,0.00532,0.395777965,,322392000,6.7168
,-0.04464,6.88,,-0.04464,0.164,,,-0.04464,0.481793722,,0.00536,0.396369748,,324816000,6.716
,-0.0446,6.88,,-0.0446,0.1632,,,-0.0446,0.513004484,,0.0054,0.395361531,,327240000,6.7168
,-0.04456,6.88,,-0.04456,0.164,,,-0.04456,0.481793722,,0.00544,0.395953315,,329664000,6.716
,-0.04452,6.88,,-0.04452,0.1632,,,-0.04452,0.513004484,,0.00548,0.394945098,,332088000,6.7168
,-0.04448,6.92,,-0.04448,0.1632,,,-0.04448,0.553004484,,0.00552,0.394736881,,334512000,6.7568
,-0.04444,6.92,,-0.04444,0.164,,,-0.04444,0.521793722,,0.00556,0.395328665,,336936000,6.756
,-0.0444,6.88,,-0.0444,0.1632,,,-0.0444,0.513004484,,0.0056,0.394320448,,339360000,6.7168
,-0.04436,6.88,,-0.04436,0.164,,,-0.04436,0.481793722,,0.00564,0.394912232,,341784000,6.716
,-0.04432,6.88,,-0.04432,0.1632,,,-0.04432,0.513004484,,0.00568,0.393904015,,344208000,6.7168
,-0.04428,6.88,,-0.04428,0.1632,,,-0.04428,0.513004484,,0.00572,0.393695798,,346632000,6.7168
,-0.04424,6.88,,-0.04424,0.164,,,-0.04424,0.481793722,,0.00576,0.394287582,,349056000,6.716
,-0.0442,6.88,,-0.0442,0.164,,,-0.0442,0.481793722,,0.0058,0.394079365,,351480000,6.716
,-0.04416,6.88,,-0.04416,0.1632,,,-0.04416,0.513004484,,0.00584,0.393071148,,353904000,6.7168
,-0.04412,6.88,,-0.04412,0.164,,,-0.04412,0.481793722,,0.00588,0.393662932,,356328000,6.716
,-0.04408,6.88,,-0.04408,0.1632,,,-0.04408,0.513004484,,0.00592,0.392654715,,358752000,6.7168
,-0.04404,6.84,,-0.04404,0.1632,,,-0.04404,0.473004484,,0.00596,0.392446499,,361176000,6.6768
,-0.044,6.88,,-0.044,0.1632,,,-0.044,0.513004484,,0.006,0.392238282,,363600000,6.7168
,-0.04396,6.88,,-0.04396,0.1632,,,-0.04396,0.513004484,,0.00604,0.392030065,,366024000,6.7168
,-0.04392,6.84,,-0.04392,0.1624,,,-0.04392,0.504215247,,0.00608,0.391021849,,368448000,6.6776
,-0.04388,6.84,,-0.04388,0.1632,,,-0.04388,0.473004484,,0.00612,0.391613632,,370872000,6.6768
,-0.04384,6.88,,-0.04384,0.1632,,,-0.04384,0.513004484,,0.00616,0.391405415,,373296000,6.7168
,-0.0438,6.88,,-0.0438,0.164,,,-0.0438,0.481793722,,0.0062,0.391997199,,375720000,6.716
,-0.04376,6.84,,-0.04376,0.1632,,,-0.04376,0.473004484,,0.00624,0.390988982,,378144000,6.6768
,-0.04372,6.88,,-0.04372,0.1632,,,-0.04372,0.513004484,,0.00628,0.390780766,,380568000,6.7168
,-0.04368,6.88,,-0.04368,0.164,,,-0.04368,0.481793722,,0.00632,0.391372549,,382992000,6.716
,-0.04364,6.88,,-0.04364,0.164,,,-0.04364,0.481793722,,0.00636,0.391164332,,385416000,6.716
,-0.0436,6.84,,-0.0436,0.1632,,,-0.0436,0.473004484,,0.0064,0.390156116,,387840000,6.6768
,-0.04356,6.84,,-0.04356,0.1632,,,-0.04356,0.473004484,,0.00644,0.389947899,,390264000,6.6768
,-0.04352,6.84,,-0.04352,0.1624,,,-0.04352,0.504215247,,0.00648,0.388939683,,392688000,6.6776
,-0.04348,6.84,,-0.04348,0.1624,,,-0.04348,0.504215247,,0.00652,0.388731466,,395112000,6.6776
,-0.04344,6.84,,-0.04344,0.1624,,,-0.04344,0.504215247,,0.00656,0.388523249,,397536000,6.6776
,-0.0434,6.84,,-0.0434,0.1624,,,-0.0434,0.504215247,,0.0066,0.388315033,,399960000,6.6776
,-0.04336,6.84,,-0.04336,0.1632,,,-0.04336,0.473004484,,0.00664,0.388906816,,402384000,6.6768
,-0.04332,6.84,,-0.04332,0.1624,,,-0.04332,0.504215247,,0.00668,0.387898599,,404808000,6.6776
,-0.04328,6.84,,-0.04328,0.1632,,,-0.04328,0.473004484,,0.00672,0.388490383,,407232000,6.6768
,-0.04324,6.84,,-0.04324,0.1632,,,-0.04324,0.473004484,,0.00676,0.388282166,,409656000,6.6768
,-0.0432,6.84,,-0.0432,0.1624,,,-0.0432,0.504215247,,0.0068,0.38727395,,412080000,6.6776
,-0.04316,6.84,,-0.04316,0.1624,,,-0.04316,0.504215247,,0.00684,0.387065733,,414504000,6.6776
,-0.04312,6.8,,-0.04312,0.1624,,,-0.04312,0.464215247,,0.00688,0.386857516,,416928000,6.6376
,-0.04308,6.84,,-0.04308,0.1624,,,-0.04308,0.504215247,,0.00692,0.3866493,,419352000,6.6776
,-0.04304,6.84,,-0.04304,0.1624,,,-0.04304,0.504215247,,0.00696,0.386441083,,421776000,6.6776
,-0.043,6.84,,-0.043,0.1616,,,-0.043,0.535426009,,0.007,0.385432866,,424200000,6.6784
,-0.04296,6.84,,-0.04296,0.1624,,,-0.04296,0.504215247,,0.00704,0.38602465,,426624000,6.6776
,-0.04292,6.8,,-0.04292,0.1624,,,-0.04292,0.464215247,,0.00708,0.385816433,,429048000,6.6376
,-0.04288,6.8,,-0.04288,0.1616,,,-0.04288,0.495426009,,0.00712,0.384808217,,431472000,6.6384
,-0.04284,6.8,,-0.04284,0.1624,,,-0.04284,0.464215247,,0.00716,0.3854,,433896000,6.6376
,-0.0428,6.76,,-0.0428,0.1632,,,-0.0428,0.393004484,,0.0072,0.385991783,,436320000,6.5968
,-0.04276,6.8,,-0.04276,0.1616,,,-0.04276,0.495426009,,0.00724,0.384183567,,438744000,6.6384
,-0.04272,6.8,,-0.04272,0.1632,,,-0.04272,0.433004484,,0.00728,0.38557535,,441168000,6.6368
,-0.04268,6.8,,-0.04268,0.1616,,,-0.04268,0.495426009,,0.00732,0.383767134,,443592000,6.6384
,-0.04264,6.8,,-0.04264,0.1624,,,-0.04264,0.464215247,,0.00736,0.384358917,,446016000,6.6376
,-0.0426,6.8,,-0.0426,0.1624,,,-0.0426,0.464215247,,0.0074,0.3841507,,448440000,6.6376
,-0.04256,6.8,,-0.04256,0.1624,,,-0.04256,0.464215247,,0.00744,0.383942484,,450864000,6.6376
,-0.04252,6.8,,-0.04252,0.1608,,,-0.04252,0.526636771,,0.00748,0.382134267,,453288000,6.6392
,-0.04248,6.76,,-0.04248,0.1616,,,-0.04248,0.455426009,,0.00752,0.38272605,,455712000,6.5984
,-0.04244,6.8,,-0.04244,0.1624,,,-0.04244,0.464215247,,0.00756,0.383317834,,458136000,6.6376
,-0.0424,6.8,,-0.0424,0.1624,,,-0.0424,0.464215247,,0.0076,0.383109617,,460560000,6.6376
,-0.04236,6.8,,-0.04236,0.1624,,,-0.04236,0.464215247,,0.00764,0.382901401,,462984000,6.6376
,-0.04232,6.8,,-0.04232,0.1624,,,-0.04232,0.464215247,,0.00768,0.382693184,,465408000,6.6376
,-0.04228,6.8,,-0.04228,0.1624,,,-0.04228,0.464215247,,0.00772,0.382484967,,467832000,6.6376
,-0.04224,6.8,,-0.04224,0.1616,,,-0.04224,0.495426009,,0.00776,0.381476751,,470256000,6.6384
,-0.0422,6.8,,-0.0422,0.1624,,,-0.0422,0.464215247,,0.0078,0.382068534,,472680000,6.6376
,-0.04216,6.8,,-0.04216,0.1616,,,-0.04216,0.495426009,,0.00784,0.381060317,,475104000,6.6384
,-0.04212,6.8,,-0.04212,0.1624,,,-0.04212,0.464215247,,0.00788,0.381652101,,477528000,6.6376
,-0.04208,6.8,,-0.04208,0.1632,,,-0.04208,0.433004484,,0.00792,0.382243884,,479952000,6.6368
,-0.04204,6.8,,-0.04204,0.1632,,,-0.04204,0.433004484,,0.00796,0.382035668,,482376000,6.6368
,-0.042,6.76,,-0.042,0.1624,,,-0.042,0.424215247,,0.008,0.381027451,,484800000,6.5976
,-0.04196,6.8,,-0.04196,0.1624,,,-0.04196,0.464215247,,0.00804,0.380819234,,487224000,6.6376
,-0.04192,6.76,,-0.04192,0.164,,,-0.04192,0.361793722,,0.00808,0.382211018,,489648000,6.596
,-0.04188,6.8,,-0.04188,0.1624,,,-0.04188,0.464215247,,0.00812,0.380402801,,492072000,6.6376
,-0.04184,6.8,,-0.04184,0.1632,,,-0.04184,0.433004484,,0.00816,0.380994585,,494496000,6.6368
,-0.0418,6.8,,-0.0418,0.1632,,,-0.0418,0.433004484,,0.0082,0.380786368,,496920000,6.6368
,-0.04176,6.8,,-0.04176,0.164,,,-0.04176,0.401793722,,0.00824,0.381378151,,499344000,6.636
,-0.04172,6.8,,-0.04172,0.1632,,,-0.04172,0.433004484,,0.00828,0.380369935,,501768000,6.6368
,-0.04168,6.8,,-0.04168,0.1632,,,-0.04168,0.433004484,,0.00832,0.380161718,,504192000,6.6368
,-0.04164,6.8,,-0.04164,0.1632,,,-0.04164,0.433004484,,0.00836,0.379953501,,506616000,6.6368
,-0.0416,6.8,,-0.0416,0.1632,,,-0.0416,0.433004484,,0.0084,0.379745285,,509040000,6.6368
,-0.04156,6.8,,-0.04156,0.1632,,,-0.04156,0.433004484,,0.00844,0.379537068,,511464000,6.6368
,-0.04152,6.8,,-0.04152,0.1632,,,-0.04152,0.433004484,,0.00848,0.379328852,,513888000,6.6368
,-0.04148,6.8,,-0.04148,0.1632,,,-0.04148,0.433004484,,0.00852,0.379120635,,516312000,6.6368
,-0.04144,6.8,,-0.04144,0.1632,,,-0.04144,0.433004484,,0.00856,0.378912418,,518736000,6.6368
,-0.0414,6.8,,-0.0414,0.1632,,,-0.0414,0.433004484,,0.0086,0.378704202,,521160000,6.6368
,-0.04136,6.8,,-0.04136,0.1624,,,-0.04136,0.464215247,,0.00864,0.377695985,,523584000,6.6376
,-0.04132,6.8,,-0.04132,0.1632,,,-0.04132,0.433004484,,0.00868,0.378287768,,526008000,6.6368
,-0.04128,6.8,,-0.04128,0.164,,,-0.04128,0.401793722,,0.00872,0.378879552,,528432000,6.636
,-0.04124,6.84,,-0.04124,0.1632,,,-0.04124,0.473004484,,0.00876,0.377871335,,530856000,6.6768
,-0.0412,6.8,,-0.0412,0.164,,,-0.0412,0.401793722,,0.0088,0.378463119,,533280000,6.636
,-0.04116,6.8,,-0.04116,0.1624,,,-0.04116,0.464215247,,0.00884,0.376654902,,535704000,6.6376
,-0.04112,6.84,,-0.04112,0.164,,,-0.04112,0.441793722,,0.00888,0.378046685,,538128000,6.676
,-0.04108,6.8,,-0.04108,0.164,,,-0.04108,0.401793722,,0.00892,0.377838469,,540552000,6.636
,-0.04104,6.8,,-0.04104,0.164,,,-0.04104,0.401793722,,0.00896,0.377630252,,542976000,6.636
,-0.041,6.84,,-0.041,0.164,,,-0.041,0.441793722,,0.009,0.377422035,,545400000,6.676
,-0.04096,6.8,,-0.04096,0.1648,,,-0.04096,0.37058296,,0.00904,0.378013819,,547824000,6.6352
,-0.04092,6.8,,-0.04092,0.164,,,-0.04092,0.401793722,,0.00908,0.377005602,,550248000,6.636
,-0.04088,6.8,,-0.04088,0.1648,,,-0.04088,0.37058296,,0.00912,0.377597386,,552672000,6.6352
,-0.04084,6.8,,-0.04084,0.1648,,,-0.04084,0.37058296,,0.00916,0.377389169,,555096000,6.6352
,-0.0408,6.8,,-0.0408,0.164,,,-0.0408,0.401793722,,0.0092,0.376380952,,557520000,6.636
,-0.04076,6.84,,-0.04076,0.164,,,-0.04076,0.441793722,,0.00924,0.376172736,,559944000,6.676
,-0.04072,6.84,,-0.04072,0.164,,,-0.04072,0.441793722,,0.00928,0.375964519,,562368000,6.676
,-0.04068,6.84,,-0.04068,0.1648,,,-0.04068,0.41058296,,0.00932,0.376556303,,564792000,6.6752
,-0.04064,6.8,,-0.04064,0.164,,,-0.04064,0.401793722,,0.00936,0.375548086,,567216000,6.636
,-0.0406,6.8,,-0.0406,0.1648,,,-0.0406,0.37058296,,0.0094,0.376139869,,569640000,6.6352
,-0.04056,6.8,,-0.04056,0.1656,,,-0.04056,0.339372197,,0.00944,0.376731653,,572064000,6.6344
,-0.04052,6.84,,-0.04052,0.1656,,,-0.04052,0.379372197,,0.00948,0.376523436,,574488000,6.6744
