,-0.049,6.68,,-0.049,0.164,,0.001,6.516,,39390000,
,-0.04896,6.72,,-0.04896,0.164,,0.00104,6.556,,40965600,
,-0.04892,6.68,,-0.04892,0.1632,,0.00108,6.5168,,42541200,
,-0.04888,6.72,,-0.04888,0.1632,,0.00112,6.5568,,44116800,
,-0.04884,6.72,,-0.04884,0.164,,0.00116,6.556,,45692400,
,-0.0488,6.68,,-0.0488,0.1632,,0.0012,6.5168,,47268000,
,-0.04876,6.72,,-0.04876,0.164,,0.00124,6.556,,48843600,
,-0.04872,6.72,,-0.04872,0.164,,0.00128,6.556,,50419200,
,-0.04868,6.72,,-0.04868,0.1632,,0.00132,6.5568,,51994800,
,-0.04864,6.72,,-0.04864,0.164,,0.00136,6.556,,53570400,
,-0.0486,6.72,,-0.0486,0.1632,,0.0014,6.5568,,55146000,
,-0.04856,6.76,,-0.04856,0.1632,,0.00144,6.5968,,56721600,
,-0.04852,6.76,,-0.04852,0.1632,,0.00148,6.5968,,58297200,
,-0.04848,6.76,,-0.04848,0.164,,0.00152,6.596,,59872800,
,-0.04844,6.76,,-0.04844,0.164,,0.00156,6.596,,61448400,
,-0.0484,6.76,,-0.0484,0.1632,,0.0016,6.5968,,63024000,
,-0.04836,6.76,,-0.04836,0.1632,,0.00164,6.5968,,64599600,
,-0.04832,6.76,,-0.04832,0.1632,,0.00168,6.5968,,66175200,
,-0.04828,6.8,,-0.04828,0.164,,0.00172,6.636,,67750800,
,-0.04824,6.76,,-0.04824,0.1632,,0.00176,6.5968,,69326400,
,-0.0482,6.76,,-0.0482,0.1632,,0.0018,6.5968,,70902000,
,-0.04816,6.8,,-0.04816,0.1632,,0.00184,6.6368,,72477600,
,-0.04812,6.76,,-0.04812,0.1632,,0.00188,6.5968,,74053200,
,-0.04808,6.76,,-0.04808,0.1632,,0.00192,6.5968,,75628800,
,-0.04804,6.76,,-0.04804,0.1632,,0.00196,6.5968,,77204400,
,-0.048,6.76,,-0.048,0.164,,0.002,6.596,,78780000,
,-0.04796,6.72,,-0.04796,0.1624,,0.00204,6.5576,,80355600,
,-0.04792,6.72,,-0.04792,0.1632,,0.00208,6.5568,,81931200,
,-0.04788,6.72,,-0.04788,0.1624,,0.00212,6.5576,,83506800,
,-0.04784,6.72,,-0.04784,0.1624,,0.00216,6.5576,,85082400,
,-0.0478,6.72,,-0.0478,0.1632,,0.0022,6.5568,,86658000,
,-0.04776,6.72,,-0.04776,0.1624,,0.00224,6.5576,,88233600,
,-0.04772,6.72,,-0.04772,0.1632,,0.00228,6.5568,,89809200,
,-0.04768,6.72,,-0.04768,0.1632,,0.00232,6.5568,,91384800,
,-0.04764,6.72,,-0.04764,0.1632,,0.00236,6.5568,,92960400,
,-0.0476,6.72,,-0.0476,0.1632,,0.0024,6.5568,,94536000,
,-0.04756,6.68,,-0.04756,0.1632,,0.00244,6.5168,,96111600,
,-0.04752,6.72,,-0.04752,0.1632,,0.00248,6.5568,,97687200,
,-0.04748,6.68,,-0.04748,0.1632,,0.00252,6.5168,,99262800,
,-0.04744,6.68,,-0.04744,0.1632,,0.00256,6.5168,,100838400,
,-0.0474,6.68,,-0.0474,0.1632,,0.0026,6.5168,,102414000,
,-0.04736,6.68,,-0.04736,0.1632,,0.00264,6.5168,,103989600,
,-0.04732,6.68,,-0.04732,0.1632,,0.00268,6.5168,,105565200,
,-0.04728,6.68,,-0.04728,0.1632,,0.00272,6.5168,,107140800,
,-0.04724,6.68,,-0.04724,0.164,,0.00276,6.516,,108716400,
,-0.0472,6.68,,-0.0472,0.1648,,0.0028,6.5152,,110292000,
,-0.04716,6.68,,-0.04716,0.1632,,0.00284,6.5168,,111867600,
,-0.04712,6.68,,-0.04712,0.1632,,0.00288,6.5168,,113443200,
,-0.04708,6.68,,-0.04708,0.1632,,0.00292,6.5168,,115018800,
,-0.04704,6.68,,-0.04704,0.164,,0.00296,6.516,,116594400,
,-0.047,6.68,,-0.047,0.1632,,0.003,6.5168,,118170000,
,-0.04696,6.68,,-0.04696,0.1632,,0.00304,6.5168,,119745600,
,-0.04692,6.68,,-0.04692,0.1632,,0.00308,6.5168,,121321200,
,-0.04688,6.64,,-0.04688,0.164,,0.00312,6.476,,122896800,
,-0.04684,6.68,,-0.04684,0.1632,,0.00316,6.5168,,124472400,
,-0.0468,6.68,,-0.0468,0.1632,,0.0032,6.5168,,126048000,
,-0.04676,6.64,,-0.04676,0.1632,,0.00324,6.4768,,127623600,
,-0.04672,6.68,,-0.04672,0.164,,0.00328,6.516,,129199200,
,-0.04668,6.64,,-0.04668,0.1632,,0.00332,6.4768,,130774800,
,-0.04664,6.64,,-0.04664,0.1632,,0.00336,6.4768,,132350400,
,-0.0466,6.68,,-0.0466,0.1632,,0.0034,6.5168,,133926000,
,-0.04656,6.64,,-0.04656,0.1632,,0.00344,6.4768,,135501600,
,-0.04652,6.68,,-0.04652,0.1616,,0.00348,6.5184,,137077200,
,-0.04648,6.64,,-0.04648,0.164,,0.00352,6.476,,138652800,
,-0.04644,6.68,,-0.04644,0.1624,,0.00356,6.5176,,140228400,
,-0.0464,6.64,,-0.0464,0.164,,0.0036,6.476,,141804000,
,-0.04636,6.68,,-0.04636,0.1632,,0.00364,6.5168,,143379600,
,-0.04632,6.68,,-0.04632,0.164,,0.00368,6.516,,144955200,
,-0.04628,6.68,,-0.04628,0.1632,,0.00372,6.5168,,146530800,
,-0.04624,6.64,,-0.04624,0.164,,0.00376,6.476,,148106400,
,-0.0462,6.64,,-0.0462,0.164,,0.0038,6.476,,149682000,
,-0.04616,6.64,,-0.04616,0.1632,,0.00384,6.4768,,151257600,
,-0.04612,6.68,,-0.04612,0.1632,,0.00388,6.5168,,152833200,
,-0.04608,6.68,,-0.04608,0.164,,0.00392,6.516,,154408800,
,-0.04604,6.68,,-0.04604,0.164,,0.00396,6.516,,155984400,
,-0.046,6.68,,-0.046,0.164,,0.004,6.516,,157560000,
,-0.04596,6.68,,-0.04596,0.1648,,0.00404,6.5152,,159135600,
,-0.04592,6.68,,-0.04592,0.164,,0.00408,6.516,,160711200,
,-0.04588,6.68,,-0.04588,0.164,,0.00412,6.516,,162286800,
,-0.04584,6.68,,-0.04584,0.164,,0.00416,6.516,,163862400,
,-0.0458,6.68,,-0.0458,0.1648,,0.0042,6.5152,,165438000,
,-0.04576,6.68,,-0.04576,0.164,,0.00424,6.516,,167013600,
,-0.04572,6.68,,-0.04572,0.1648,,0.00428,6.5152,,168589200,
,-0.04568,6.68,,-0.04568,0.164,,0.00432,6.516,,170164800,
,-0.04564,6.68,,-0.04564,0.164,,0.00436,6.516,,171740400,
,-0.0456,6.68,,-0.0456,0.1648,,0.0044,6.5152,,173316000,
,-0.04556,6.68,,-0.04556,0.1656,,0.00444,6.5144,,174891600,
,-0.04552,6.68,,-0.04552,0.164,,0.00448,6.516,,176467200,
,-0.04548,6.68,,-0.04548,0.1648,,0.00452,6.5152,,178042800,
,-0.04544,6.68,,-0.04544,0.1648,,0.00456,6.5152,,179618400,
,-0.0454,6.72,,-0.0454,0.1648,,0.0046,6.5552,,181194000,
,-0.04536,6.72,,-0.04536,0.164,,0.00464,6.556,,182769600,
,-0.04532,6.68,,-0.04532,0.1648,,0.00468,6.5152,,184345200,
,-0.04528,6.68,,-0.04528,0.164,,0.00472,6.516,,185920800,
,-0.04524,6.68,,-0.04524,0.164,,0.00476,6.516,,187496400,
,-0.0452,6.72,,-0.0452,0.164,,0.0048,6.556,,189072000,
,-0.04516,6.72,,-0.04516,0.1648,,0.00484,6.5552,,190647600,
,-0.04512,6.72,,-0.04512,0.1648,,0.00488,6.5552,,192223200,
,-0.04508,6.72,,-0.04508,0.1648,,0.00492,6.5552,,193798800,
,-0.04504,6.72,,-0.04504,0.1648,,0.00496,6.5552,,195374400,
,-0.045,6.72,,-0.045,0.1648,,0.005,6.5552,,196950000,
,-0.04496,6.72,,-0.04496,0.1648,,0.00504,6.5552,,198525600,
,-0.04492,6.72,,-0.04492,0.1656,,0.00508,6.5544,,200101200,
,-0.04488,6.76,,-0.04488,0.1648,,0.00512,6.5952,,201676800,
,-0.04484,6.76,,-0.04484,0.1664,,0.00516,6.5936,,203252400,
,-0.0448,6.76,,-0.0448,0.1648,,0.0052,6.5952,,204828000,
,-0.04476,6.76,,-0.04476,0.1656,,0.00524,6.5944,,206403600,
,-0.04472,6.76,,-0.04472,0.1648,,0.00528,6.5952,,207979200,
,-0.04468,6.8,,-0.04468,0.1664,,0.00532,6.6336,,209554800,
,-0.04464,6.8,,-0.04464,0.1656,,0.00536,6.6344,,211130400,
,-0.0446,6.8,,-0.0446,0.1656,,0.0054,6.6344,,212706000,
,-0.04456,6.8,,-0.04456,0.1656,,0.00544,6.6344,,214281600,
,-0.04452,6.8,,-0.04452,0.1664,,0.00548,6.6336,,215857200,
,-0.04448,6.8,,-0.04448,0.1664,,0.00552,6.6336,,217432800,
,-0.04444,6.8,,-0.04444,0.1656,,0.00556,6.6344,,219008400,
,-0.0444,6.84,,-0.0444,0.1664,,0.0056,6.6736,,220584000,
,-0.04436,6.84,,-0.04436,0.1664,,0.00564,6.6736,,222159600,
,-0.04432,6.84,,-0.04432,0.1656,,0.00568,6.6744,,223735200,
,-0.04428,6.88,,-0.04428,0.1664,,0.00572,6.7136,,225310800,
,-0.04424,6.88,,-0.04424,0.1664,,0.00576,6.7136,,226886400,
,-0.0442,6.88,,-0.0442,0.1672,,0.0058,6.7128,,228462000,
,-0.04416,6.88,,-0.04416,0.1672,,0.00584,6.7128,,230037600,
,-0.04412,6.92,,-0.04412,0.1672,,0.00588,6.7528,,231613200,
,-0.04408,6.92,,-0.04408,0.1672,,0.00592,6.7528,,233188800,
,-0.04404,6.92,,-0.04404,0.1672,,0.00596,6.7528,,234764400,
,-0.044,6.92,,-0.044,0.1672,,0.006,6.7528,,236340000,
,-0.04396,6.96,,-0.04396,0.1672,,0.00604,6.7928,,237915600,
,-0.04392,6.96,,-0.04392,0.1672,,0.00608,6.7928,,239491200,
,-0.04388,6.96,,-0.04388,0.168,,0.00612,6.792,,241066800,
,-0.04384,7,,-0.04384,0.1688,,0.00616,6.8312,,242642400,
,-0.0438,6.96,,-0.0438,0.1688,,0.0062,6.7912,,244218000,
,-0.04376,7,,-0.04376,0.1688,,0.00624,6.8312,,245793600,
,-0.04372,7.04,,-0.04372,0.1688,,0.00628,6.8712,,247369200,
,-0.04368,7,,-0.04368,0.1696,,0.00632,6.8304,,248944800,
,-0.04364,7.04,,-0.04364,0.1696,,0.00636,6.8704,,250520400,
,-0.0436,7.04,,-0.0436,0.1704,,0.0064,6.8696,,252096000,
,-0.04356,7.08,,-0.04356,0.1696,,0.00644,6.9104,,253671600,
,-0.04352,7.12,,-0.04352,0.1704,,0.00648,6.9496,,255247200,
,-0.04348,7.12,,-0.04348,0.1704,,0.00652,6.9496,,256822800,
,-0.04344,7.12,,-0.04344,0.1704,,0.00656,6.9496,,258398400,
,-0.0434,7.12,,-0.0434,0.1704,,0.0066,6.9496,,259974000,
,-0.04336,7.12,,-0.04336,0.1712,,0.00664,6.9488,,261549600,
,-0.04332,7.12,,-0.04332,0.1712,,0.00668,6.9488,,263125200,
,-0.04328,7.12,,-0.04328,0.1704,,0.00672,6.9496,,264700800,
,-0.04324,7.12,,-0.04324,0.1704,,0.00676,6.9496,,266276400,
,-0.0432,7.12,,-0.0432,0.1704,,0.0068,6.9496,,267852000,
,-0.04316,7.12,,-0.04316,0.1704,,0.00684,6.9496,,269427600,
,-0.04312,7.08,,-0.04312,0.1704,,0.00688,6.9096,,271003200,
,-0.04308,7.08,,-0.04308,0.1712,,0.00692,6.9088,,272578800,
,-0.04304,7.08,,-0.04304,0.1696,,0.00696,6.9104,,274154400,
,-0.043,7.04,,-0.043,0.1704,,0.007,6.8696,,275730000,
,-0.04296,7.04,,-0.04296,0.1704,,0.00704,6.8696,,277305600,
,-0.04292,7.04,,-0.04292,0.1704,,0.00708,6.8696,,278881200,
,-0.04288,7.04,,-0.04288,0.1712,,0.00712,6.8688,,280456800,
,-0.04284,7.04,,-0.04284,0.1696,,0.00716,6.8704,,282032400,
,-0.0428,7,,-0.0428,0.1704,,0.0072,6.8296,,283608000,
,-0.04276,7,,-0.04276,0.1696,,0.00724,6.8304,,285183600,
,-0.04272,7,,-0.04272,0.1704,,0.00728,6.8296,,286759200,
,-0.04268,7,,-0.04268,0.1696,,0.00732,6.8304,,288334800,
,-0.04264,7,,-0.04264,0.1704,,0.00736,6.8296,,289910400,
,-0.0426,7,,-0.0426,0.1696,,0.0074,6.8304,,291486000,
,-0.04256,6.96,,-0.04256,0.1696,,0.00744,6.7904,,293061600,
,-0.04252,6.96,,-0.04252,0.1696,,0.00748,6.7904,,294637200,
,-0.04248,6.96,,-0.04248,0.1696,,0.00752,6.7904,,296212800,
,-0.04244,6.96,,-0.04244,0.1696,,0.00756,6.7904,,297788400,
,-0.0424,6.96,,-0.0424,0.1696,,0.0076,6.7904,,299364000,
,-0.04236,6.96,,-0.04236,0.1696,,0.00764,6.7904,,300939600,
,-0.04232,6.96,,-0.04232,0.1696,,0.00768,6.7904,,302515200,
,-0.04228,6.92,,-0.04228,0.1704,,0.00772,6.7496,,304090800,
,-0.04224,6.92,,-0.04224,0.1696,,0.00776,6.7504,,305666400,
,-0.0422,6.92,,-0.0422,0.1712,,0.0078,6.7488,,307242000,
,-0.04216,6.92,,-0.04216,0.1704,,0.00784,6.7496,,308817600,
,-0.04212,6.92,,-0.04212,0.1696,,0.00788,6.7504,,310393200,
,-0.04208,6.92,,-0.04208,0.1696,,0.00792,6.7504,,311968800,
,-0.04204,6.92,,-0.04204,0.1704,,0.00796,6.7496,,313544400,
,-0.042,6.92,,-0.042,0.1704,,0.008,6.7496,,315120000,
,-0.04196,6.92,,-0.04196,0.1704,,0.00804,6.7496,,316695600,
,-0.04192,6.92,,-0.04192,0.1704,,0.00808,6.7496,,318271200,
,-0.04188,6.96,,-0.04188,0.1704,,0.00812,6.7896,,319846800,
,-0.04184,6.96,,-0.04184,0.1704,,0.00816,6.7896,,321422400,
,-0.0418,6.92,,-0.0418,0.1712,,0.0082,6.7488,,322998000,
,-0.04176,6.96,,-0.04176,0.1712,,0.00824,6.7888,,324573600,
,-0.04172,6.96,,-0.04172,0.1712,,0.00828,6.7888,,326149200,
,-0.04168,6.92,,-0.04168,0.1704,,0.00832,6.7496,,327724800,
,-0.04164,6.96,,-0.04164,0.1712,,0.00836,6.7888,,329300400,
,-0.0416,6.96,,-0.0416,0.1712,,0.0084,6.7888,,330876000,
,-0.04156,6.96,,-0.04156,0.172,,0.00844,6.788,,332451600,
,-0.04152,6.96,,-0.04152,0.172,,0.00848,6.788,,334027200,
,-0.04148,6.96,,-0.04148,0.172,,0.00852,6.788,,335602800,
,-0.04144,6.96,,-0.04144,0.1704,,0.00856,6.7896,,337178400,
,-0.0414,6.96,,-0.0414,0.1712,,0.0086,6.7888,,338754000,
,-0.04136,7,,-0.04136,0.172,,0.00864,6.828,,340329600,
,-0.04132,7,,-0.04132,0.172,,0.00868,6.828,,341905200,
,-0.04128,7,,-0.04128,0.1712,,0.00872,6.8288,,343480800,
,-0.04124,7.04,,-0.04124,0.1728,,0.00876,6.8672,,345056400,
,-0.0412,7.04,,-0.0412,0.1728,,0.0088,6.8672,,346632000,
,-0.04116,7.04,,-0.04116,0.172,,0.00884,6.868,,348207600,
,-0.04112,7.04,,-0.04112,0.1728,,0.00888,6.8672,,349783200,
,-0.04108,7.08,,-0.04108,0.1728,,0.00892,6.9072,,351358800,
,-0.04104,7.08,,-0.04104,0.172,,0.00896,6.908,,352934400,
,-0.041,7.08,,-0.041,0.1728,,0.009,6.9072,,354510000,
,-0.04096,7.08,,-0.04096,0.1728,,0.00904,6.9072,,356085600,
,-0.04092,7.08,,-0.04092,0.1728,,0.00908,6.9072,,357661200,
,-0.04088,7.12,,-0.04088,0.1744,,0.00912,6.9456,,359236800,
,-0.04084,7.12,,-0.04084,0.1728,,0.00916,6.9472,,360812400,
,-0.0408,7.16,,-0.0408,0.1744,,0.0092,6.9856,,362388000,
,-0.04076,7.16,,-0.04076,0.1736,,0.00924,6.9864,,363963600,
,-0.04072,7.16,,-0.04072,0.1744,,0.00928,6.9856,,365539200,
,-0.04068,7.16,,-0.04068,0.1744,,0.00932,6.9856,,367114800,
,-0.04064,7.16,,-0.04064,0.1752,,0.00936,6.9848,,368690400,
,-0.0406,7.16,,-0.0406,0.1744,,0.0094,6.9856,,370266000,
,-0.04056,7.16,,-0.04056,0.1752,,0.00944,6.9848,,371841600,
,-0.04052,7.16,,-0.04052,0.1752,,0.00948,6.9848,,373417200,
,-0.04048,7.16,,-0.04048,0.1744,,0.00952,6.9856,,374992800,
,-0.04044,7.16,,-0.04044,0.1744,,0.00956,6.9856,,376568400,
,-0.0404,7.16,,-0.0404,0.1752,,0.0096,6.9848,,378144000,
,-0.04036,7.12,,-0.04036,0.1744,,0.00964,6.9456,,379719600,
,-0.04032,7.12,,-0.04032,0.1744,,0.00968,6.9456,,381295200,
,-0.04028,7.16,,-0.04028,0.1752,,0.00972,6.9848,,382870800,
,-0.04024,7.12,,-0.04024,0.176,,0.00976,6.944,,384446400,
,-0.0402,7.12,,-0.0402,0.1752,,0.0098,6.9448,,386022000,
,-0.04016,7.12,,-0.04016,0.1744,,0.00984,6.9456,,387597600,
,-0.04012,7.12,,-0.04012,0.1744,,0.00988,6.9456,,389173200,
,-0.04008,7.08,,-0.04008,0.1752,,0.00992,6.9048,,390748800,
,-0.04004,7.12,,-0.04004,0.1744,,0.00996,6.9456,,392324400,
,-0.04,7.08,,-0.04,0.1752,,0.01,6.9048,,393900000,
,-0.03996,7.12,,-0.03996,0.176,,0.01004,6.944,,395475600,
,-0.03992,7.08,,-0.03992,0.1744,,0.01008,6.9056,,397051200,
,-0.03988,7.08,,-0.03988,0.1752,,0.01012,6.9048,,398626800,
,-0.03984,7.04,,-0.03984,0.1752,,0.01016,6.8648,,400202400,
,-0.0398,7.08,,-0.0398,0.176,,0.0102,6.904,,401778000,
,-0.03976,7.08,,-0.03976,0.1752,,0.01024,6.9048,,403353600,
,-0.03972,7.04,,-0.03972,0.1752,,0.01028,6.8648,,404929200,
,-0.03968,7.04,,-0.03968,0.1752,,0.01032,6.8648,,406504800,
,-0.03964,7.04,,-0.03964,0.176,,0.01036,6.864,,408080400,
,-0.0396,7.04,,-0.0396,0.1768,,0.0104,6.8632,,409656000,
,-0.03956,7.04,,-0.03956,0.176,,0.01044,6.864,,411231600,
,-0.03952,7,,-0.03952,0.176,,0.01048,6.824,,412807200,
,-0.03948,7.04,,-0.03948,0.176,,0.01052,6.864,,414382800,
,-0.03944,7.04,,-0.03944,0.176,,0.01056,6.864,,415958400,
,-0.0394,7.04,,-0.0394,0.176,,0.0106,6.864,,417534000,
,-0.03936,7.04,,-0.03936,0.176,,0.01064,6.864,,419109600,
,-0.03932,7.04,,-0.03932,0.1768,,0.01068,6.8632,,420685200,
,-0.03928,7.04,,-0.03928,0.1768,,0.01072,6.8632,,422260800,
,-0.03924,7.04,,-0.03924,0.1768,,0.01076,6.8632,,423836400,
,-0.0392,7.04,,-0.0392,0.176,,0.0108,6.864,,425412000,
,-0.03916,7.04,,-0.03916,0.1776,,0.01084,6.8624,,426987600,
,-0.03912,7.04,,-0.03912,0.176,,0.01088,6.864,,428563200,
,-0.03908,7.04,,-0.03908,0.176,,0.01092,6.864,,430138800,
,-0.03904,7.04,,-0.03904,0.1768,,0.01096,6.8632,,431714400,
,-0.039,7.04,,-0.039,0.1776,,0.011,6.8624,,433290000,
,-0.03896,7,,-0.03896,0.1776,,0.01104,6.8224,,434865600,
,-0.03892,7.04,,-0.03892,0.1776,,0.01108,6.8624,,436441200,
,-0.03888,7.04,,-0.03888,0.1768,,0.01112,6.8632,,438016800,
,-0.03884,7.04,,-0.03884,0.1776,,0.01116,6.8624,,439592400,
,-0.0388,7.04,,-0.0388,0.1768,,0.0112,6.8632,,441168000,
,-0.03876,7.04,,-0.03876,0.1776,,0.01124,6.8624,,442743600,
,-0.03872,7.04,,-0.03872,0.1776,,0.01128,6.8624,,444319200,
,-0.03868,7.04,,-0.03868,0.1768,,0.01132,6.8632,,445894800,
,-0.03864,7.04,,-0.03864,0.1776,,0.01136,6.8624,,447470400,
,-0.0386,7.04,,-0.0386,0.1776,,0.0114,6.8624,,449046000,
,-0.03856,7.04,,-0.03856,0.1784,,0.01144,6.8616,,450621600,
,-0.03852,7.04,,-0.03852,0.1784,,0.01148,6.8616,,452197200,
,-0.03848,7.04,,-0.03848,0.1768,,0.01152,6.8632,,453772800,
,-0.03844,7.04,,-0.03844,0.1776,,0.01156,6.8624,,455348400,
,-0.0384,7.04,,-0.0384,0.1776,,0.0116,6.8624,,456924000,
,-0.03836,7.04,,-0.03836,0.1784,,0.01164,6.8616,,458499600,
,-0.03832,7.04,,-0.03832,0.1784,,0.01168,6.8616,,460075200,
,-0.03828,7.04,,-0.03828,0.1784,,0.01172,6.8616,,461650800,
,-0.03824,7.08,,-0.03824,0.1784,,0.01176,6.9016,,463226400,
,-0.0382,7.04,,-0.0382,0.1784,,0.0118,6.8616,,464802000,
,-0.03816,7.04,,-0.03816,0.1776,,0.01184,6.8624,,466377600,
,-0.03812,7.04,,-0.03812,0.1792,,0.01188,6.8608,,467953200,
,-0.03808,7.04,,-0.03808,0.1792,,0.01192,6.8608,,469528800,
,-0.03804,7.04,,-0.03804,0.1792,,0.01196,6.8608,,471104400,
,-0.038,7.04,,-0.038,0.1784,,0.012,6.8616,,472680000,
,-0.03796,7.08,,-0.03796,0.1792,,0.01204,6.9008,,474255600,
,-0.03792,7.04,,-0.03792,0.1792,,0.01208,6.8608,,475831200,
,-0.03788,7.08,,-0.03788,0.1792,,0.01212,6.9008,,477406800,
,-0.03784,7.04,,-0.03784,0.1792,,0.01216,6.8608,,478982400,
,-0.0378,7.04,,-0.0378,0.1792,,0.0122,6.8608,,480558000,
,-0.03776,7.08,,-0.03776,0.1792,,0.01224,6.9008,,482133600,
,-0.03772,7.04,,-0.03772,0.1792,,0.01228,6.8608,,483709200,
,-0.03768,7.04,,-0.03768,0.1792,,0.01232,6.8608,,485284800,
,-0.03764,7.08,,-0.03764,0.18,,0.01236,6.9,,486860400,
,-0.0376,7.08,,-0.0376,0.1792,,0.0124,6.9008,,488436000,
,-0.03756,7.04,,-0.03756,0.1792,,0.01244,6.8608,,490011600,
,-0.03752,7.04,,-0.03752,0.18,,0.01248,6.86,,491587200,
,-0.03748,7.08,,-0.03748,0.1792,,0.01252,6.9008,,493162800,
,-0.03744,7.04,,-0.03744,0.18,,0.01256,6.86,,494738400,
,-0.0374,7.04,,-0.0374,0.1808,,0.0126,6.8592,,496314000,
,-0.03736,7.08,,-0.03736,0.1808,,0.01264,6.8992,,497889600,
,-0.03732,7.08,,-0.03732,0.1808,,0.01268,6.8992,,499465200,
,-0.03728,7.08,,-0.03728,0.1808,,0.01272,6.8992,,501040800,
,-0.03724,7.08,,-0.03724,0.1808,,0.01276,6.8992,,502616400,
,-0.0372,7.08,,-0.0372,0.18,,0.0128,6.9,,504192000,
,-0.03716,7.08,,-0.03716,0.1808,,0.01284,6.8992,,505767600,
,-0.03712,7.08,,-0.03712,0.1816,,0.01288,6.8984,,507343200,
,-0.03708,7.08,,-0.03708,0.1808,,0.01292,6.8992,,508918800,
,-0.03704,7.04,,-0.03704,0.1808,,0.01296,6.8592,,510494400,
,-0.037,7.08,,-0.037,0.1816,,0.013,6.8984,,512070000,
,-0.03696,7.08,,-0.03696,0.1816,,0.01304,6.8984,,513645600,
,-0.03692,7.08,,-0.03692,0.1816,,0.01308,6.8984,,515221200,
,-0.03688,7.08,,-0.03688,0.1816,,0.01312,6.8984,,516796800,
,-0.03684,7.08,,-0.03684,0.1816,,0.01316,6.8984,,518372400,
,-0.0368,7.08,,-0.0368,0.1816,,0.0132,6.8984,,519948000,
,-0.03676,7.12,,-0.03676,0.1824,,0.01324,6.9376,,521523600,
,-0.03672,7.08,,-0.03672,0.1816,,0.01328,6.8984,,523099200,
,-0.03668,7.08,,-0.03668,0.1816,,0.01332,6.8984,,524674800,
,-0.03664,7.08,,-0.03664,0.1816,,0.01336,6.8984,,526250400,
,-0.0366,7.08,,-0.0366,0.1824,,0.0134,6.8976,,527826000,
,-0.03656,7.12,,-0.03656,0.1824,,0.01344,6.9376,,529401600,
,-0.03652,7.08,,-0.03652,0.1832,,0.01348,6.8968,,530977200,
,-0.03648,7.08,,-0.03648,0.1824,,0.01352,6.8976,,532552800,
,-0.03644,7.08,,-0.03644,0.1824,,0.01356,6.8976,,534128400,
,-0.0364,7.08,,-0.0364,0.1824,,0.0136,6.8976,,535704000,
,-0.03636,7.12,,-0.03636,0.1832,,0.01364,6.9368,,537279600,
,-0.03632,7.12,,-0.03632,0.1832,,0.01368,6.9368,,538855200,
,-0.03628,7.08,,-0.03628,0.1832,,0.01372,6.8968,,540430800,
,-0.03624,7.08,,-0.03624,0.1832,,0.01376,6.8968,,542006400,
,-0.0362,7.12,,-0.0362,0.1832,,0.0138,6.9368,,543582000,
,-0.03616,7.08,,-0.03616,0.1832,,0.01384,6.8968,,545157600,
,-0.03612,7.12,,-0.03612,0.1832,,0.01388,6.9368,,546733200,
,-0.03608,7.12,,-0.03608,0.184,,0.01392,6.936,,548308800,
,-0.03604,7.12,,-0.03604,0.1824,,0.01396,6.9376,,549884400,
,-0.036,7.12,,-0.036,0.184,,0.014,6.936,,551460000,
,-0.03596,7.12,,-0.03596,0.184,,0.01404,6.936,,553035600,
,-0.03592,7.12,,-0.03592,0.184,,0.01408,6.936,,554611200,
,-0.03588,7.12,,-0.03588,0.1848,,0.01412,6.9352,,556186800,
,-0.03584,7.12,,-0.03584,0.1848,,0.01416,6.9352,,557762400,
