,-0.02678,2.424,,-0.02678,10.04,,,,,,-0.02678,0.011402985,,,,-0.02678,2.412597015
,-0.02676,2.424,,-0.02676,10.04,,,,,,-0.02676,0.011402985,,,,-0.02676,2.412597015
,-0.02674,2.424,,-0.02674,10.04,,,,,,-0.02674,0.011402985,,,,-0.02674,2.412597015
,-0.02672,2.424,,-0.02672,10.08,,,,,,-0.02672,0.001791045,,,,-0.02672,2.422208955
,-0.0267,2.424,,-0.0267,10.08,,,,,,-0.0267,0.001791045,,,,-0.0267,2.422208955
,-0.02668,2.416,,-0.02668,10.08,,,,,,-0.02668,-0.006208955,,,,-0.02668,2.422208955
,-0.02666,2.424,,-0.02666,10.04,,,,,,-0.02666,0.011402985,,,,-0.02666,2.412597015
,-0.02664,2.424,,-0.02664,10.08,,,,,,-0.02664,0.001791045,,,,-0.02664,2.422208955
,-0.02662,2.424,,-0.02662,10.04,,,,,,-0.02662,0.011402985,,,,-0.02662,2.412597015
,-0.0266,2.416,,-0.0266,10.04,,,,,,-0.0266,0.003402985,,,,-0.0266,2.412597015
,-0.02658,2.416,,-0.02658,10.04,,,,,,-0.02658,0.003402985,,,,-0.02658,2.412597015
,-0.02656,2.416,,-0.02656,10.08,,,,,,-0.02656,-0.006208955,,,,-0.02656,2.422208955
,-0.02654,2.416,,-0.02654,10.08,,,,,,-0.02654,-0.006208955,,,,-0.02654,2.422208955
,-0.02652,2.416,,-0.02652,10.04,,,,,,-0.02652,0.003402985,,,,-0.02652,2.412597015
,-0.0265,2.416,,-0.0265,10.04,,,,,,-0.0265,0.003402985,,,,-0.0265,2.412597015
,-0.02648,2.416,,-0.02648,10.04,,,,,,-0.02648,0.003402985,,,,-0.02648,2.412597015
,-0.02646,2.424,,-0.02646,10.04,,,,,,-0.02646,0.011402985,,,,-0.02646,2.412597015
,-0.02644,2.416,,-0.02644,10.04,,,,,,-0.02644,0.003402985,,,,-0.02644,2.412597015
,-0.02642,2.416,,-0.02642,10.04,,,,,,-0.02642,0.003402985,,,,-0.02642,2.412597015
,-0.0264,2.416,,-0.0264,10.04,,,,,,-0.0264,0.003402985,,,,-0.0264,2.412597015
,-0.02638,2.416,,-0.02638,10.04,,,,,,-0.02638,0.003402985,,,,-0.02638,2.412597015
,-0.02636,2.416,,-0.02636,10.04,,,,,,-0.02636,0.003402985,,,,-0.02636,2.412597015
,-0.02634,2.416,,-0.02634,10.04,,,,,,-0.02634,0.003402985,,,,-0.02634,2.412597015
,-0.02632,2.416,,-0.02632,10.04,,,,,,-0.02632,0.003402985,,,,-0.02632,2.412597015
,-0.0263,2.416,,-0.0263,10,,,,,,-0.0263,0.013014925,,,,-0.0263,2.402985075
,-0.02628,2.416,,-0.02628,10.04,,,,,,-0.02628,0.003402985,,,,-0.02628,2.412597015
,-0.02626,2.416,,-0.02626,10.04,,,,,,-0.02626,0.003402985,,,,-0.02626,2.412597015
,-0.02624,2.416,,-0.02624,10.04,,,,,,-0.02624,0.003402985,,,,-0.02624,2.412597015
,-0.02622,2.416,,-0.02622,10.04,,,,,,-0.02622,0.003402985,,,,-0.02622,2.412597015
,-0.0262,2.416,,-0.0262,10.04,,,,,,-0.0262,0.003402985,,,,-0.0262,2.412597015
,-0.02618,2.416,,-0.02618,10.04,,,,,,-0.02618,0.003402985,,,,-0.02618,2.412597015
,-0.02616,2.408,,-0.02616,10.08,,,,,,-0.02616,-0.014208955,,,,-0.02616,2.422208955
,-0.02614,2.416,,-0.02614,10.04,,,,,,-0.02614,0.003402985,,,,-0.02614,2.412597015
,-0.02612,2.416,,-0.02612,10.04,,,,,,-0.02612,0.003402985,,,,-0.02612,2.412597015
,-0.0261,2.416,,-0.0261,10.04,,,,,,-0.0261,0.003402985,,,,-0.0261,2.412597015
,-0.02608,2.408,,-0.02608,10.04,,,,,,-0.02608,-0.004597015,,,,-0.02608,2.412597015
,-0.02606,2.416,,-0.02606,10.04,,,,,,-0.02606,0.003402985,,,,-0.02606,2.412597015
,-0.02604,2.408,,-0.02604,10.04,,,,,,-0.02604,-0.004597015,,,,-0.02604,2.412597015
,-0.02602,2.416,,-0.02602,10.04,,,,,,-0.02602,0.003402985,,,,-0.02602,2.412597015
,-0.026,2.416,,-0.026,10.04,,,,,,-0.026,0.003402985,,,,-0.026,2.412597015
,-0.02598,2.416,,-0.02598,10.04,,,,,,-0.02598,0.003402985,,,,-0.02598,2.412597015
,-0.02596,2.416,,-0.02596,10.04,,,,,,-0.02596,0.003402985,,,,-0.02596,2.412597015
,-0.02594,2.416,,-0.02594,10.04,,,,,,-0.02594,0.003402985,,,,-0.02594,2.412597015
,-0.02592,2.416,,-0.02592,10.04,,,,,,-0.02592,0.003402985,,,,-0.02592,2.412597015
,-0.0259,2.416,,-0.0259,10.04,,,,,,-0.0259,0.003402985,,,,-0.0259,2.412597015
,-0.02588,2.416,,-0.02588,10.04,,,,,,-0.02588,0.003402985,,,,-0.02588,2.412597015
,-0.02586,2.416,,-0.02586,10.04,,,,,,-0.02586,0.003402985,,,,-0.02586,2.412597015
,-0.02584,2.416,,-0.02584,10.08,,,,,,-0.02584,-0.006208955,,,,-0.02584,2.422208955
,-0.02582,2.416,,-0.02582,10.08,,,,,,-0.02582,-0.006208955,,,,-0.02582,2.422208955
,-0.0258,2.416,,-0.0258,10.08,,,,,,-0.0258,-0.006208955,,,,-0.0258,2.422208955
,-0.02578,2.416,,-0.02578,10.04,,,,,,-0.02578,0.003402985,,,,-0.02578,2.412597015
,-0.02576,2.416,,-0.02576,10.04,,,,,,-0.02576,0.003402985,,,,-0.02576,2.412597015
,-0.02574,2.416,,-0.02574,10.04,,,,,,-0.02574,0.003402985,,,,-0.02574,2.412597015
,-0.02572,2.416,,-0.02572,10.04,,,,,,-0.02572,0.003402985,,,,-0.02572,2.412597015
,-0.0257,2.416,,-0.0257,10.08,,,,,,-0.0257,-0.006208955,,,,-0.0257,2.422208955
,-0.02568,2.408,,-0.02568,10.04,,,,,,-0.02568,-0.004597015,,,,-0.02568,2.412597015
,-0.02566,2.416,,-0.02566,10.08,,,,,,-0.02566,-0.006208955,,,,-0.02566,2.422208955
,-0.02564,2.416,,-0.02564,10.08,,,,,,-0.02564,-0.006208955,,,,-0.02564,2.422208955
,-0.02562,2.408,,-0.02562,10.04,,,,,,-0.02562,-0.004597015,,,,-0.02562,2.412597015
,-0.0256,2.416,,-0.0256,10.04,,,,,,-0.0256,0.003402985,,,,-0.0256,2.412597015
,-0.02558,2.408,,-0.02558,10.04,,,,,,-0.02558,-0.004597015,,,,-0.02558,2.412597015
,-0.02556,2.408,,-0.02556,10.04,,,,,,-0.02556,-0.004597015,,,,-0.02556,2.412597015
,-0.02554,2.408,,-0.02554,10.04,,,,,,-0.02554,-0.004597015,,,,-0.02554,2.412597015
,-0.02552,2.416,,-0.02552,10.04,,,,,,-0.02552,0.003402985,,,,-0.02552,2.412597015
,-0.0255,2.408,,-0.0255,10.08,,,,,,-0.0255,-0.014208955,,,,-0.0255,2.422208955
,-0.02548,2.416,,-0.02548,10.04,,,,,,-0.02548,0.003402985,,,,-0.02548,2.412597015
,-0.02546,2.408,,-0.02546,10.04,,,,,,-0.02546,-0.004597015,,,,-0.02546,2.412597015
,-0.02544,2.416,,-0.02544,10.08,,,,,,-0.02544,-0.006208955,,,,-0.02544,2.422208955
,-0.02542,2.408,,-0.02542,10.04,,,,,,-0.02542,-0.004597015,,,,-0.02542,2.412597015
,-0.0254,2.408,,-0.0254,10.04,,,,,,-0.0254,-0.004597015,,,,-0.0254,2.412597015
,-0.02538,2.408,,-0.02538,10.04,,,,,,-0.02538,-0.004597015,,,,-0.02538,2.412597015
,-0.02536,2.408,,-0.02536,10.04,,,,,,-0.02536,-0.004597015,,,,-0.02536,2.412597015
,-0.02534,2.408,,-0.02534,10.08,,,,,,-0.02534,-0.014208955,,,,-0.02534,2.422208955
,-0.02532,2.408,,-0.02532,10.04,,,,,,-0.02532,-0.004597015,,,,-0.02532,2.412597015
,-0.0253,2.408,,-0.0253,10.08,,,,,,-0.0253,-0.014208955,,,,-0.0253,2.422208955
,-0.02528,2.408,,-0.02528,10.08,,,,,,-0.02528,-0.014208955,,,,-0.02528,2.422208955
,-0.02526,2.408,,-0.02526,10.04,,,,,,-0.02526,-0.004597015,,,,-0.02526,2.412597015
,-0.02524,2.4,,-0.02524,10.04,,,,,,-0.02524,-0.012597015,,,,-0.02524,2.412597015
,-0.02522,2.408,,-0.02522,10.04,,,,,,-0.02522,-0.004597015,,,,-0.02522,2.412597015
,-0.0252,2.4,,-0.0252,10.04,,,,,,-0.0252,-0.012597015,,,,-0.0252,2.412597015
,-0.02518,2.4,,-0.02518,10.04,,,,,,-0.02518,-0.012597015,,,,-0.02518,2.412597015
,-0.02516,2.4,,-0.02516,10.04,,,,,,-0.02516,-0.012597015,,,,-0.02516,2.412597015
,-0.02514,2.4,,-0.02514,10.04,,,,,,-0.02514,-0.012597015,,,,-0.02514,2.412597015
,-0.02512,2.392,,-0.02512,10.04,,,,,,-0.02512,-0.020597015,,,,-0.02512,2.412597015
,-0.0251,2.392,,-0.0251,10.04,,,,,,-0.0251,-0.020597015,,,,-0.0251,2.412597015
,-0.02508,2.392,,-0.02508,10.04,,,,,,-0.02508,-0.020597015,,,,-0.02508,2.412597015
,-0.02506,2.392,,-0.02506,10.08,,,,,,-0.02506,-0.030208955,,,,-0.02506,2.422208955
,-0.02504,2.384,,-0.02504,10.04,,,,,,-0.02504,-0.028597015,,,,-0.02504,2.412597015
,-0.02502,2.384,,-0.02502,10.04,,,,,,-0.02502,-0.028597015,,,,-0.02502,2.412597015
,-0.025,2.376,,-0.025,10.04,,,,,,-0.025,-0.036597015,,,,-0.025,2.412597015
,-0.02498,2.368,,-0.02498,10.04,,,,,,-0.02498,-0.044597015,,,,-0.02498,2.412597015
,-0.02496,2.368,,-0.02496,10.04,,,,,,-0.02496,-0.044597015,,,,-0.02496,2.412597015
,-0.02494,2.36,,-0.02494,10.04,,,,,,-0.02494,-0.052597015,,,,-0.02494,2.412597015
,-0.02492,2.344,,-0.02492,10.04,,,,,,-0.02492,-0.068597015,,,,-0.02492,2.412597015
,-0.0249,2.336,,-0.0249,10.04,,,,,,-0.0249,-0.076597015,,,,-0.0249,2.412597015
,-0.02488,2.328,,-0.02488,10.04,,,,,,-0.02488,-0.084597015,,,,-0.02488,2.412597015
,-0.02486,2.312,,-0.02486,10.04,,,,,,-0.02486,-0.100597015,,,,-0.02486,2.412597015
,-0.02484,2.304,,-0.02484,10.04,,,,,,-0.02484,-0.108597015,,,,-0.02484,2.412597015
,-0.02482,2.296,,-0.02482,10.04,,,,,,-0.02482,-0.116597015,,,,-0.02482,2.412597015
,-0.0248,2.288,,-0.0248,10.04,,,,,,-0.0248,-0.124597015,,,,-0.0248,2.412597015
,-0.02478,2.28,,-0.02478,10,,,,,,-0.02478,-0.122985075,,,,-0.02478,2.402985075
,-0.02476,2.264,,-0.02476,10.04,,,,,,-0.02476,-0.148597015,,,,-0.02476,2.412597015
,-0.02474,2.256,,-0.02474,10.04,,,,,,-0.02474,-0.156597015,,,,-0.02474,2.412597015
,-0.02472,2.248,,-0.02472,10.04,,,,,,-0.02472,-0.164597015,,,,-0.02472,2.412597015
,-0.0247,2.232,,-0.0247,10.04,,,,,,-0.0247,-0.180597015,,,,-0.0247,2.412597015
,-0.02468,2.224,,-0.02468,10,,,,,,-0.02468,-0.178985075,,,,-0.02468,2.402985075
,-0.02466,2.216,,-0.02466,10,,,,,,-0.02466,-0.186985075,,,,-0.02466,2.402985075
,-0.02464,2.208,,-0.02464,10.04,,,,,,-0.02464,-0.204597015,,,,-0.02464,2.412597015
,-0.02462,2.192,,-0.02462,10.08,,,,,,-0.02462,-0.230208955,,,,-0.02462,2.422208955
,-0.0246,2.192,,-0.0246,10.12,,,,,,-0.0246,-0.239820896,,,,-0.0246,2.431820896
,-0.02458,2.176,,-0.02458,10.12,,,,,,-0.02458,-0.255820896,,,,-0.02458,2.431820896
,-0.02456,2.16,,-0.02456,10.16,,,,,,-0.02456,-0.281432836,,,,-0.02456,2.441432836
,-0.02454,2.136,,-0.02454,10.2,,,,,,-0.02454,-0.315044776,,,,-0.02454,2.451044776
,-0.02452,2.112,,-0.02452,10.2,,,,,,-0.02452,-0.339044776,,,,-0.02452,2.451044776
,-0.0245,2.088,,-0.0245,10.24,,,,,,-0.0245,-0.372656716,,,,-0.0245,2.460656716
,-0.02448,2.064,,-0.02448,10.28,,,,,,-0.02448,-0.406268657,,,,-0.02448,2.470268657
,-0.02446,2.032,,-0.02446,10.28,,,,,,-0.02446,-0.438268657,,,,-0.02446,2.470268657
,-0.02444,2.016,,-0.02444,10.28,,,,,,-0.02444,-0.454268657,,,,-0.02444,2.470268657
,-0.02442,1.992,,-0.02442,10.32,,,,,,-0.02442,-0.487880597,,,,-0.02442,2.479880597
,-0.0244,1.968,,-0.0244,10.32,,,,,,-0.0244,-0.511880597,,,,-0.0244,2.479880597
