208,1.02420199E+13
218,1.02420199E+13
228,1.00323783E+13
238,1.00487310E+13
248,1.00569074E+13
258,1.00569074E+13
268,1.00569074E+13
278,1.00405547E+13
288,1.00323783E+13
298,1.00242020E+13
308,1.00242020E+13
318,1.00323783E+13
